ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000102048.16,ASB9,ASB9,-0.823,-3.117,1.472,0.246,-0.733,0.469542314812141,0.934926970519718,-5.36325485917985
ENSG00000289226.2,,,-0.405,-1.535,0.725,-1.113,-0.733,0.469556680213646,0.934926970519718,-5.42097182402252
ENSG00000292358.1,GTPBP6,GTPBP6,-0.204,-0.775,0.366,4.044,-0.733,0.469583194262002,0.934926970519718,-6.27213985603665
ENSG00000158615.10,PPP1R15B,PPP1R15B,-0.134,-0.509,0.24,6.232,-0.732,0.469688291464112,0.935046411413717,-6.52314503499873
ENSG00000245205.3,EEF1A1P4,EEF1A1P4,-0.309,-1.172,0.554,-1.756,-0.732,0.469897200503604,0.935359332044327,-5.36975779216195
ENSG00000249464.8,LINC01091,LINC01091,-0.849,-3.22,1.522,-0.544,-0.732,0.469975588264029,0.935359332044327,-5.26312407995512
ENSG00000065361.17,ERBB3,ERBB3,-0.476,-1.805,0.853,4.224,-0.732,0.469980839487396,0.935359332044327,-5.63772089323042
ENSG00000163885.12,CFAP100,CFAP100,-1.191,-4.517,2.135,-2.947,-0.732,0.470073494739997,0.935453925886546,-5.08442458582871
ENSG00000205667.3,ARSH,ARSH,-0.573,-2.174,1.028,-4.404,-0.732,0.470136267786061,0.93548904119841,-5.11132670475485
ENSG00000215187.13,CIMIP2B,CIMIP2B,-1.039,-3.945,1.866,-0.542,-0.731,0.470408652019762,0.935859402328817,-5.22354198275899
ENSG00000262097.3,LINC02185,LINC02185,-1.734,-6.581,3.113,-3.226,-0.731,0.470412685589304,0.935859402328817,-5.13966455699563
ENSG00000133488.15,SEC14L4,SEC14L4,0.585,-1.051,2.222,-2.542,0.731,0.470667476946469,0.93614930134366,-5.24754508738498
ENSG00000130810.20,PPAN,PPAN,0.155,-0.278,0.588,4.819,0.731,0.470676402357496,0.93614930134366,-6.46453966870606
ENSG00000149346.15,SLX4IP,SLX4IP,0.164,-0.295,0.624,3.511,0.731,0.470693881712734,0.93614930134366,-6.05586460779599
ENSG00000196169.15,KIF19,KIF19,1.835,-3.299,6.97,-0.944,0.731,0.470814810067925,0.936168081832335,-5.09633950075772
ENSG00000268182.6,SMIM17,SMIM17,-0.424,-1.609,0.762,-2.207,-0.731,0.470817557061855,0.936168081832335,-5.36072285537472
ENSG00000226251.8,LINC02608,LINC02608,0.437,-0.785,1.658,-2.584,0.73,0.470914084497393,0.936168081832335,-5.2717249414308
ENSG00000223802.9,CERS1,CERS1,0.792,-1.425,3.01,-1.212,0.73,0.471013480418008,0.936168081832335,-5.50349405155308
ENSG00000259005.1,,,0.687,-1.236,2.61,-3.654,0.73,0.471017302927388,0.936168081832335,-5.21670699883999
ENSG00000145216.17,FIP1L1,FIP1L1,0.105,-0.19,0.401,5.374,0.73,0.471080528734614,0.936168081832335,-6.50676136223593
ENSG00000104047.15,DTWD1,DTWD1,-0.132,-0.502,0.238,4.347,-0.73,0.471124891284189,0.936168081832335,-6.30485517679206
ENSG00000235026.8,DPP10-AS1,DPP10-AS1,0.596,-1.073,2.265,-4.699,0.73,0.471159228628936,0.936168081832335,-5.14734669943418
ENSG00000130749.10,ZC3H4,ZC3H4,-0.158,-0.601,0.285,5.652,-0.73,0.471198394461211,0.936168081832335,-6.48769061959341
ENSG00000112425.16,EPM2A,EPM2A,0.305,-0.549,1.159,2.066,0.73,0.471206612736788,0.936168081832335,-5.82975398101429
ENSG00000081052.14,COL4A4,COL4A4,0.763,-1.375,2.902,-1.738,0.73,0.471301736226673,0.936168081832335,-5.50186519620911
ENSG00000285641.1,,,0.277,-0.499,1.052,1.898,0.73,0.471332049632725,0.936168081832335,-5.89531751615158
ENSG00000196428.13,TSC22D2,TSC22D2,-0.137,-0.521,0.247,5.317,-0.73,0.47133541059113,0.936168081832335,-6.49985680605309
ENSG00000175203.17,DCTN2,DCTN2,0.107,-0.193,0.407,6.87,0.73,0.47142191831223,0.936168081832335,-6.56798009068376
ENSG00000187607.16,ZNF286A,ZNF286A,0.189,-0.34,0.718,4.145,0.729,0.471460968963664,0.936168081832335,-6.24497356704916
ENSG00000103089.9,FA2H,FA2H,-0.99,-3.766,1.785,1.265,-0.729,0.471632655105409,0.936168081832335,-5.16555017197964
ENSG00000165325.15,DEUP1,DEUP1,-0.842,-3.204,1.519,-2.43,-0.729,0.47164419670423,0.936168081832335,-5.15432144857513
ENSG00000170848.16,PSG6,PSG6,0.561,-1.012,2.134,-4.396,0.729,0.471668270712345,0.936168081832335,-5.36040851705786
ENSG00000118579.13,MED28,MED28,-0.234,-0.889,0.422,5.764,-0.729,0.471706193418688,0.936168081832335,-6.5033157939909
ENSG00000141971.14,MVB12A,MVB12A,-0.173,-0.659,0.312,4.33,-0.729,0.471720834492137,0.936168081832335,-6.2721413337201
ENSG00000198589.15,LRBA,LRBA,-0.174,-0.661,0.313,6.188,-0.729,0.471760104736194,0.936168081832335,-6.47892945963656
ENSG00000143774.18,GUK1,GUK1,0.169,-0.305,0.644,7.112,0.729,0.471769191200108,0.936168081832335,-6.57744102639317
ENSG00000152256.14,PDK1,PDK1,0.271,-0.489,1.031,4.982,0.729,0.471781092443945,0.936168081832335,-6.41268355651458
ENSG00000124788.19,ATXN1,ATXN1,-0.18,-0.683,0.324,5.016,-0.729,0.471803812479626,0.936168081832335,-6.36845214669397
ENSG00000179271.3,GADD45GIP1,GADD45GIP1,-0.13,-0.494,0.234,5.605,-0.729,0.471832326048444,0.936168081832335,-6.49331918070622
ENSG00000277879.1,,,-0.299,-1.136,0.539,0.009,-0.729,0.471955448276173,0.936322752681124,-5.52992530797273
ENSG00000189180.16,ZNF33A,ZNF33A,-0.159,-0.604,0.287,5.012,-0.728,0.472058779076747,0.936438133039326,-6.31637495012987
ENSG00000119596.18,YLPM1,YLPM1,-0.104,-0.396,0.188,6.213,-0.728,0.472127447353193,0.936484736736359,-6.53688754627203
ENSG00000186594.16,MIR22HG,MIR22HG,0.271,-0.49,1.032,5.258,0.728,0.472292952185124,0.9365299592722,-6.53604089411069
ENSG00000205517.13,RGL3,RGL3,0.913,-1.65,3.476,-0.121,0.728,0.472323167420033,0.9365299592722,-5.34532533436084
ENSG00000102606.20,ARHGEF7,ARHGEF7,-0.119,-0.453,0.215,5.82,-0.728,0.472413514607739,0.9365299592722,-6.49995568296325
ENSG00000165030.4,NFIL3,NFIL3,-0.2,-0.763,0.362,3.968,-0.728,0.472423781561012,0.9365299592722,-6.23013619690448
ENSG00000130475.16,FCHO1,FCHO1,0.374,-0.676,1.424,0.177,0.728,0.472429902550563,0.9365299592722,-5.49563594684663
ENSG00000238142.4,,,-0.428,-1.63,0.774,0.408,-0.728,0.472455151494435,0.9365299592722,-5.5717985655737
ENSG00000102096.10,PIM2,PIM2,0.312,-0.564,1.188,3.53,0.728,0.472489763393979,0.9365299592722,-6.01221342788499
ENSG00000152348.16,ATG10,ATG10,-0.21,-0.799,0.38,2.855,-0.728,0.472554057319552,0.9365299592722,-5.98879369553296
ENSG00000244625.7,MIATNB,MIATNB,0.18,-0.325,0.685,1.711,0.728,0.472622427091432,0.9365299592722,-5.89348775747114
ENSG00000101146.13,RAE1,RAE1,0.15,-0.271,0.571,5.247,0.728,0.472626409734036,0.9365299592722,-6.50268589589674
ENSG00000114544.17,SLC41A3,SLC41A3,0.204,-0.37,0.779,5.054,0.728,0.47264719893419,0.9365299592722,-6.38922892026923
ENSG00000198830.12,HMGN2,HMGN2,-0.358,-1.364,0.648,7.918,-0.727,0.472714905878743,0.936533439133283,-6.58545217988794
ENSG00000182118.8,FAM89A,FAM89A,-0.311,-1.187,0.564,2.5,-0.727,0.472739310520534,0.936533439133283,-5.97614802150511
ENSG00000186951.17,PPARA,PPARA,0.209,-0.379,0.798,4.812,0.727,0.472894741599194,0.936741891058284,-6.3557229557361
ENSG00000011143.19,MKS1,MKS1,-0.254,-0.97,0.461,3.709,-0.727,0.472958048432823,0.936741891058284,-6.05528968098305
ENSG00000293061.1,,,-1.486,-5.664,2.692,-4.535,-0.727,0.472980095210181,0.936741891058284,-5.12977695059309
ENSG00000137745.13,MMP13,MMP13,0.765,-1.387,2.918,-0.54,0.727,0.473063576917826,0.936817725401846,-5.19566929322755
ENSG00000124201.15,ZNFX1,ZNFX1,0.178,-0.323,0.68,6.827,0.727,0.473244457626384,0.937086408118726,-6.56887220949555
ENSG00000172828.13,CES3,CES3,0.592,-1.073,2.257,0.544,0.726,0.473346085739996,0.93713361835395,-5.44582404880274
ENSG00000139537.11,CCDC65,CCDC65,-1.111,-4.237,2.015,-0.883,-0.726,0.473358712869475,0.93713361835395,-5.20412972047173
ENSG00000186198.4,SLC51B,SLC51B,-0.902,-3.441,1.637,-1.682,-0.726,0.473603588320473,0.937240611828287,-5.30204877581493
ENSG00000083838.17,ZNF446,ZNF446,0.187,-0.339,0.712,2.952,0.726,0.473607228424878,0.937240611828287,-5.92839947470976
ENSG00000137713.16,PPP2R1B,PPP2R1B,0.136,-0.246,0.517,5.761,0.726,0.473663741022383,0.937240611828287,-6.51705517600654
ENSG00000163904.13,SENP2,SENP2,-0.145,-0.555,0.264,5.179,-0.726,0.473738360925067,0.937240611828287,-6.44248530510114
ENSG00000263766.6,KPNB1-DT,KPNB1-DT,0.463,-0.841,1.768,-1.5,0.726,0.47376689092246,0.937240611828287,-5.36398712598307
ENSG00000285625.1,,,-2.772,-10.581,5.036,-3.204,-0.726,0.473789423595602,0.937240611828287,-5.38228252160581
ENSG00000104953.20,TLE6,TLE6,-0.586,-2.236,1.064,-0.426,-0.726,0.473848466551908,0.937240611828287,-5.46566233096585
ENSG00000124243.19,BCAS4,BCAS4,-0.238,-0.907,0.432,2.759,-0.725,0.473880267928874,0.937240611828287,-6.03337120204629
ENSG00000268754.4,LINC01081,LINC01081,-0.588,-2.245,1.069,-5.751,-0.725,0.473930861394637,0.937240611828287,-5.25262666342623
ENSG00000272720.1,,,0.415,-0.754,1.585,-1.977,0.725,0.473939998893667,0.937240611828287,-5.34766151278789
ENSG00000161204.12,ABCF3,ABCF3,0.108,-0.197,0.413,5.481,0.725,0.473979250852601,0.937240611828287,-6.50541970759105
ENSG00000276334.1,,,0.322,-0.586,1.23,-1.035,0.725,0.474009305295705,0.937240611828287,-5.50743501587352
ENSG00000111981.5,ULBP1,ULBP1,0.534,-0.971,2.039,0.458,0.725,0.474053445440268,0.937240611828287,-5.75785424500494
ENSG00000116001.17,TIA1,TIA1,0.155,-0.281,0.591,6.247,0.725,0.474098492268985,0.937240611828287,-6.52668766524194
ENSG00000102053.13,ZC3H12B,ZC3H12B,-0.589,-2.248,1.071,-2.559,-0.725,0.474132207861758,0.937240611828287,-5.33331857697508
ENSG00000103942.13,HOMER2,HOMER2,0.304,-0.553,1.161,3.738,0.725,0.474171109226693,0.937240611828287,-6.0051551040967
ENSG00000133874.2,RNF122,RNF122,0.336,-0.611,1.283,1.771,0.725,0.474280786170962,0.937240611828287,-5.68506125794657
ENSG00000221838.11,AP4M1,AP4M1,0.174,-0.317,0.666,3.969,0.725,0.474283337920767,0.937240611828287,-6.20254175139242
ENSG00000139354.11,GAS2L3,GAS2L3,-0.667,-2.546,1.213,2.796,-0.725,0.474350960579206,0.937240611828287,-6.00126559051406
ENSG00000119632.4,IFI27L2,IFI27L2,-0.329,-1.257,0.599,3.5,-0.725,0.474353428924173,0.937240611828287,-6.18498791169335
ENSG00000082458.12,DLG3,DLG3,-0.254,-0.971,0.463,4.903,-0.725,0.474362204500839,0.937240611828287,-6.28649554699363
ENSG00000171700.14,RGS19,RGS19,0.299,-0.544,1.141,3.025,0.724,0.474502779916764,0.937265502267157,-6.00461234620466
ENSG00000174776.12,WDR49,WDR49,-1.29,-4.929,2.349,-0.941,-0.724,0.474569260181451,0.937265502267157,-5.14848713976028
ENSG00000116741.8,RGS2,RGS2,-0.305,-1.167,0.556,4.014,-0.724,0.474574781382379,0.937265502267157,-6.38948209795092
ENSG00000165197.5,VEGFD,VEGFD,-0.575,-2.199,1.048,-1.993,-0.724,0.474611577932606,0.937265502267157,-5.43477898855034
ENSG00000136279.21,DBNL,DBNL,-0.167,-0.639,0.305,6.928,-0.724,0.474675499633463,0.937265502267157,-6.57229341605273
ENSG00000100399.16,CHADL,CHADL,-0.328,-1.255,0.598,0.499,-0.724,0.474708908027762,0.937265502267157,-5.4996624338514
ENSG00000099364.18,FBXL19,FBXL19,0.255,-0.465,0.974,5.08,0.724,0.474710584343757,0.937265502267157,-6.36434163732194
ENSG00000230630.5,DNM3OS,DNM3OS,-0.735,-2.808,1.339,-2.956,-0.724,0.474736506213466,0.937265502267157,-5.33407948655043
ENSG00000088832.18,FKBP1A,FKBP1A,-0.115,-0.441,0.21,8.313,-0.724,0.474888843538633,0.937311710870019,-6.59306269517944
ENSG00000287463.1,,,-0.606,-2.317,1.105,-5.22,-0.724,0.474908351223685,0.937311710870019,-5.08188502873034
ENSG00000129167.10,TPH1,TPH1,0.537,-0.98,2.055,-2.086,0.724,0.47494936467032,0.937311710870019,-5.37171074020349
ENSG00000081479.15,LRP2,LRP2,-1.423,-5.441,2.596,-2.841,-0.724,0.475039214899078,0.937311710870019,-5.17586256506793
ENSG00000263400.8,TMEM220-AS1,TMEM220-AS1,-0.588,-2.248,1.072,-1.388,-0.724,0.475043040837906,0.937311710870019,-5.38034792074162
ENSG00000113319.13,RASGRF2,RASGRF2,0.754,-1.375,2.882,1.48,0.723,0.475078044070236,0.937311710870019,-5.5954609565561
ENSG00000137709.10,POU2F3,POU2F3,0.595,-1.086,2.276,-1.311,0.723,0.475194388708336,0.937311710870019,-5.31432378826062
ENSG00000130956.14,HABP4,HABP4,0.247,-0.451,0.945,3.772,0.723,0.475206810492244,0.937311710870019,-6.17075774613062
ENSG00000187492.9,CDHR4,CDHR4,-1.232,-4.715,2.25,-2.038,-0.723,0.475226020769406,0.937311710870019,-5.12425399595916
ENSG00000125977.7,EIF2S2,EIF2S2,-0.148,-0.567,0.271,7.446,-0.723,0.475252372201587,0.937311710870019,-6.58608447944364
ENSG00000029363.17,BCLAF1,BCLAF1,-0.104,-0.4,0.191,7.502,-0.723,0.475257278965498,0.937311710870019,-6.58493700338691
ENSG00000081138.14,CDH7,CDH7,-0.787,-3.011,1.437,-4.171,-0.723,0.475330001306564,0.937365955772932,-5.14999055349132
ENSG00000154914.17,USP43,USP43,0.463,-0.846,1.772,1.658,0.723,0.475408594550208,0.937393147425986,-5.43713557159569
ENSG00000258807.5,,,-0.986,-3.775,1.802,-5.659,-0.723,0.475441197219832,0.937393147425986,-5.08673451466651
ENSG00000042062.13,RIPOR3,RIPOR3,0.666,-1.218,2.551,-2.272,0.723,0.475479447428087,0.937393147425986,-5.34722786623026
ENSG00000226849.1,,,0.804,-1.471,3.079,-4.435,0.723,0.475662505807963,0.937657166553553,-5.11892553568254
ENSG00000178401.16,DNAJC22,DNAJC22,-0.508,-1.944,0.928,1.124,-0.722,0.475703831193619,0.937657166553553,-5.630500209435
ENSG00000135926.15,TMBIM1,TMBIM1,0.177,-0.324,0.677,8.021,0.722,0.475832695333659,0.937821997933709,-6.597280652582
ENSG00000213178.3,RPL22P1,RPL22P1,1.112,-2.036,4.261,1.655,0.722,0.475898055882504,0.937861650199097,-5.80571947123513
ENSG00000137462.9,TLR2,TLR2,-1.042,-3.993,1.908,2.754,-0.722,0.475969781362936,0.937913837229436,-5.38659145415742
ENSG00000158560.14,DYNC1I1,DYNC1I1,0.566,-1.036,2.168,-1.166,0.722,0.476203008499679,0.938284228324146,-5.54614807606872
ENSG00000124731.13,TREM1,TREM1,-1.255,-4.809,2.299,-1.015,-0.721,0.476282270507713,0.938351213421866,-5.30794335973099
ENSG00000172301.11,COPRS,COPRS,0.228,-0.418,0.875,4.906,0.721,0.476368494304052,0.93843190030628,-6.34004356498069
ENSG00000144579.9,CTDSP1,CTDSP1,0.181,-0.333,0.695,6.119,0.721,0.476878871460706,0.939048187201806,-6.54140203699653
ENSG00000243708.11,PLA2G4B,PLA2G4B,-0.539,-2.069,0.99,0.366,-0.72,0.476944543245405,0.939048187201806,-5.47995835136325
ENSG00000179454.14,KLHL28,KLHL28,-0.151,-0.579,0.277,4.397,-0.72,0.476950296896434,0.939048187201806,-6.29783671198498
ENSG00000165061.15,ZMAT4,ZMAT4,0.945,-1.735,3.624,-5.189,0.72,0.476953252161181,0.939048187201806,-5.20139978580164
ENSG00000285130.2,,,0.64,-1.175,2.455,1.98,0.72,0.477035631678856,0.939048187201806,-5.74781722636444
ENSG00000104823.9,ECH1,ECH1,-0.212,-0.815,0.39,6.125,-0.72,0.477127212480616,0.939048187201806,-6.47463853673898
ENSG00000289038.2,,,0.689,-1.267,2.646,-2.949,0.72,0.477207217711762,0.939048187201806,-5.27740370893834
ENSG00000174136.13,RGMB,RGMB,-0.164,-0.629,0.301,5.495,-0.72,0.477227638790917,0.939048187201806,-6.42521123761587
ENSG00000137101.14,CD72,CD72,0.48,-0.883,1.843,-1.946,0.72,0.47726620844635,0.939048187201806,-5.40783846093296
ENSG00000136802.12,LRRC8A,LRRC8A,0.198,-0.364,0.76,7.752,0.72,0.477328038947009,0.939048187201806,-6.59300370761193
ENSG00000163202.5,LCE3D,LCE3D,0.89,-1.638,3.418,-4.527,0.72,0.477401622442949,0.939048187201806,-5.39698891134755
ENSG00000134318.16,ROCK2,ROCK2,0.173,-0.318,0.664,6.405,0.72,0.477406773526563,0.939048187201806,-6.5454815159392
ENSG00000265458.3,NARF-AS2,NARF-AS2,-0.272,-1.044,0.5,0.557,-0.72,0.477415569469272,0.939048187201806,-5.60317666166087
ENSG00000255062.2,TIRAP-AS1,TIRAP-AS1,-0.593,-2.276,1.091,-3.045,-0.72,0.47743461526643,0.939048187201806,-5.29263912973763
ENSG00000213085.10,CFAP45,CFAP45,0.751,-1.382,2.884,2.116,0.719,0.477505743235632,0.939048187201806,-5.57305205571653
ENSG00000120265.21,PCMT1,PCMT1,-0.122,-0.468,0.224,6.193,-0.719,0.477521311616299,0.939048187201806,-6.55507777172907
ENSG00000162909.18,CAPN2,CAPN2,-0.137,-0.526,0.252,9.427,-0.719,0.477526233894698,0.939048187201806,-6.60669069973076
ENSG00000144659.13,SLC25A38,SLC25A38,0.171,-0.315,0.657,5.003,0.719,0.477553919626975,0.939048187201806,-6.44365848706818
ENSG00000158109.15,TPRG1L,TPRG1L,-0.136,-0.523,0.251,6.198,-0.719,0.477574924464123,0.939048187201806,-6.54159608389433
ENSG00000169372.13,CRADD,CRADD,-0.184,-0.708,0.339,3.342,-0.719,0.477681658737629,0.939048187201806,-6.0657812574535
ENSG00000162408.11,NOL9,NOL9,-0.175,-0.672,0.322,4.727,-0.719,0.477762820977666,0.939048187201806,-6.39268243204515
ENSG00000259065.3,MIDEAS-AS1,MIDEAS-AS1,-0.672,-2.582,1.238,-1.651,-0.719,0.477859065219658,0.939048187201806,-5.35599721855579
ENSG00000133962.8,CATSPERB,CATSPERB,0.564,-1.04,2.169,-1.365,0.719,0.477874911084744,0.939048187201806,-5.25113167986476
ENSG00000253177.2,,,0.411,-0.758,1.581,-5.559,0.719,0.477877813611109,0.939048187201806,-5.08479529680273
ENSG00000249348.2,UGDH-AS1,UGDH-AS1,-0.252,-0.97,0.465,1.472,-0.719,0.47789817957818,0.939048187201806,-5.64452613016649
ENSG00000126709.16,IFI6,IFI6,-1.282,-4.928,2.363,5.454,-0.719,0.477913027895513,0.939048187201806,-6.13926878857078
ENSG00000115561.16,CHMP3,CHMP3,0.123,-0.226,0.472,7.108,0.719,0.47791776111934,0.939048187201806,-6.57653890287368
ENSG00000120705.13,ETF1,ETF1,-0.141,-0.544,0.261,7.571,-0.719,0.477995496844647,0.939048187201806,-6.59522070317341
ENSG00000287009.1,,,-0.335,-1.288,0.618,-2.021,-0.719,0.478006975511454,0.939048187201806,-5.32939596246493
ENSG00000136872.21,ALDOB,ALDOB,-1.126,-4.329,2.077,-3.723,-0.719,0.478040304850008,0.939048187201806,-5.18360387556749
ENSG00000285827.1,,,-1.63,-6.266,3.006,-3.193,-0.718,0.478114333203613,0.939066191242244,-5.16067390752374
ENSG00000120647.10,CCDC77,CCDC77,0.168,-0.309,0.645,2.617,0.718,0.478264487555202,0.939066191242244,-5.99742492523011
ENSG00000137962.13,ARHGAP29,ARHGAP29,-0.341,-1.312,0.629,6.119,-0.718,0.478265861965708,0.939066191242244,-6.45466120534655
ENSG00000168309.18,FAM107A,FAM107A,-1.043,-4.01,1.924,-1.768,-0.718,0.47826615179897,0.939066191242244,-5.2517117554469
ENSG00000255153.1,TOLLIP-DT,TOLLIP-DT,0.277,-0.51,1.063,-0.554,0.718,0.478275969471086,0.939066191242244,-5.48224143686079
ENSG00000182240.16,BACE2,BACE2,0.193,-0.356,0.741,7.087,0.718,0.478441336127546,0.939301912863342,-6.55520034908353
ENSG00000256514.1,,,1.021,-1.888,3.931,1.721,0.717,0.478720151639178,0.939688942901839,-6.03067508580688
ENSG00000204936.10,CD177,CD177,0.876,-1.62,3.373,0.28,0.717,0.4787316866879,0.939688942901839,-5.49607549694879
ENSG00000163531.17,NFASC,NFASC,0.39,-0.721,1.502,1.438,0.717,0.47877446285235,0.939688942901839,-6.08197484521118
ENSG00000196684.12,HSH2D,HSH2D,-0.856,-3.295,1.583,0.614,-0.717,0.478913333850679,0.939828157574791,-5.17851642841155
ENSG00000122679.8,RAMP3,RAMP3,-1.049,-4.039,1.941,-4.964,-0.717,0.478936066407144,0.939828157574791,-5.09106724152063
ENSG00000163293.12,NIPAL1,NIPAL1,0.354,-0.656,1.365,3.307,0.717,0.479053098882602,0.939844012462822,-5.80153132289936
ENSG00000183199.6,HSP90AB3P,HSP90AB3P,-0.232,-0.892,0.429,-0.823,-0.717,0.479057542597542,0.939844012462822,-5.49280038080226
ENSG00000169896.18,ITGAM,ITGAM,-0.871,-3.354,1.612,-3.104,-0.717,0.479080158210064,0.939844012462822,-5.18603397743165
ENSG00000169682.18,SPNS1,SPNS1,-0.141,-0.544,0.262,5.367,-0.717,0.479164356143104,0.939920240617576,-6.47526953479802
ENSG00000005249.14,PRKAR2B,PRKAR2B,-0.763,-2.94,1.414,2.055,-0.717,0.479244401196965,0.939935261717445,-5.62318298633147
ENSG00000136449.16,MYCBPAP,MYCBPAP,-0.726,-2.795,1.344,-0.627,-0.717,0.479273676144839,0.939935261717445,-5.32650216312988
ENSG00000138669.10,PRKG2,PRKG2,0.348,-0.644,1.34,0.514,0.717,0.479308039151718,0.939935261717445,-6.00263281737007
ENSG00000015475.19,BID,BID,0.258,-0.478,0.993,4.942,0.716,0.479471401330631,0.940106522771139,-6.31126894673984
ENSG00000160233.8,LRRC3,LRRC3,0.498,-0.923,1.918,1.091,0.716,0.479526432611078,0.940106522771139,-5.71986532729757
ENSG00000182718.18,ANXA2,ANXA2,-0.256,-0.987,0.475,11.392,-0.716,0.479531421697155,0.940106522771139,-6.59816400134342
ENSG00000241399.7,CD302,CD302,-0.607,-2.341,1.126,3.575,-0.716,0.479638087242522,0.940226718537824,-5.78390497954843
ENSG00000122477.14,LRRC39,LRRC39,-0.434,-1.675,0.806,-2.708,-0.716,0.479843857035414,0.940541145645246,-5.33866715407137
ENSG00000065060.18,BLTP3A,BLTP3A,0.215,-0.399,0.828,4.977,0.715,0.479971002818852,0.940654927481687,-6.30018380091216
ENSG00000275601.1,,,-0.299,-1.153,0.555,-0.646,-0.715,0.48005401910065,0.940654927481687,-5.50778938301186
ENSG00000138074.15,SLC5A6,SLC5A6,0.162,-0.301,0.625,4.447,0.715,0.480073989633299,0.940654927481687,-6.41766422552891
ENSG00000284052.1,,,0.398,-0.739,1.534,-1.34,0.715,0.480128385423187,0.940654927481687,-5.42070770605296
ENSG00000178199.14,ZC3H12D,ZC3H12D,0.682,-1.266,2.629,-3.085,0.715,0.480137704124869,0.940654927481687,-5.2572205898511
ENSG00000186496.12,ZNF396,ZNF396,-0.292,-1.127,0.543,1.888,-0.715,0.480177616384785,0.940654927481687,-5.68472053941527
ENSG00000183718.6,TRIM52,TRIM52,-0.177,-0.682,0.328,3.094,-0.715,0.48026952868246,0.940654927481687,-6.01120496287986
ENSG00000179051.14,RCC2,RCC2,-0.184,-0.712,0.343,7.304,-0.715,0.480280228737897,0.940654927481687,-6.56265540163135
ENSG00000053770.12,AP5M1,AP5M1,0.129,-0.241,0.5,5.598,0.715,0.480310294616192,0.940654927481687,-6.50646949715715
ENSG00000095261.14,PSMD5,PSMD5,0.17,-0.317,0.658,5.887,0.715,0.480471061309332,0.940880889943554,-6.54021586064618
ENSG00000117143.14,UAP1,UAP1,-0.259,-0.999,0.481,6.486,-0.714,0.480653878268663,0.941149985501972,-6.55717473158949
ENSG00000291097.1,HLA-L,HLA-L,0.556,-1.035,2.147,-0.418,0.714,0.480774245165818,0.941296760699604,-5.59200837469362
ENSG00000168811.8,IL12A,IL12A,0.554,-1.033,2.142,-1.032,0.714,0.480820641055628,0.941298695729829,-5.50352325731936
ENSG00000196459.15,TRAPPC2,TRAPPC2,-0.203,-0.784,0.378,4.254,-0.714,0.481032749322186,0.941467274419065,-6.31386757205824
ENSG00000020426.11,MNAT1,MNAT1,-0.234,-0.902,0.435,4.866,-0.714,0.481049370830338,0.941467274419065,-6.34846461800773
ENSG00000198879.13,SFMBT2,SFMBT2,0.602,-1.123,2.327,-0.276,0.714,0.481058087954437,0.941467274419065,-5.68882914530691
ENSG00000112685.14,EXOC2,EXOC2,-0.09,-0.349,0.169,5.093,-0.714,0.481088414757412,0.941467274419065,-6.45832504595449
ENSG00000110092.4,CCND1,CCND1,0.306,-0.57,1.182,9.155,0.713,0.481217387174018,0.941630775544402,-6.6062751878708
ENSG00000165113.13,GKAP1,GKAP1,0.357,-0.666,1.38,0.77,0.713,0.481319620262529,0.941741928083269,-5.55278953566578
ENSG00000283390.1,PET100P1,PET100P1,-0.493,-1.905,0.92,-2.642,-0.713,0.481422284008693,0.941850513955094,-5.35802664724964
ENSG00000150961.15,SEC24D,SEC24D,0.154,-0.288,0.597,6.71,0.713,0.481489120307364,0.941850513955094,-6.53882168130654
ENSG00000136051.15,WASHC4,WASHC4,0.113,-0.21,0.435,6.424,0.713,0.481537723269269,0.941850513955094,-6.56341021220082
ENSG00000171861.11,MRM3,MRM3,-0.151,-0.583,0.281,3.618,-0.713,0.481597965146639,0.941850513955094,-6.22873294861259
ENSG00000085733.16,CTTN,CTTN,0.124,-0.232,0.48,8.393,0.713,0.481626919069587,0.941850513955094,-6.60520693162245
ENSG00000181652.20,ATG9B,ATG9B,1.171,-2.189,4.531,0.384,0.712,0.481818604694028,0.941850513955094,-5.32659371300273
ENSG00000123933.17,MXD4,MXD4,-0.16,-0.619,0.299,6.332,-0.712,0.481831584162225,0.941850513955094,-6.51989860836253
ENSG00000117602.13,RCAN3,RCAN3,0.209,-0.391,0.809,5.284,0.712,0.481846990867512,0.941850513955094,-6.45221167971291
ENSG00000179930.6,ZNF648,ZNF648,0.943,-1.762,3.648,-2.364,0.712,0.481854354470982,0.941850513955094,-5.19134211985555
ENSG00000241472.8,PTPRG-AS1,PTPRG-AS1,-0.567,-2.194,1.06,-0.235,-0.712,0.481908085110426,0.941850513955094,-5.55340173668866
ENSG00000267680.6,ZNF224,ZNF224,-0.152,-0.588,0.284,3.712,-0.712,0.481936071075847,0.941850513955094,-6.18429212373128
ENSG00000153443.13,UBALD1,UBALD1,0.209,-0.392,0.811,3.628,0.712,0.481987947551378,0.941850513955094,-6.15076153258766
ENSG00000118508.5,RAB32,RAB32,-0.224,-0.869,0.42,4.696,-0.712,0.481994708841196,0.941850513955094,-6.3303508872823
