ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000142661.19,MYOM3,MYOM3,0.481,-2.307,3.27,-3.51,0.353,0.72670801832926,0.999984495355126,-4.61446334695324
ENSG00000173674.11,EIF1AX,EIF1AX,-0.153,-1.036,0.731,7.419,-0.353,0.726734322203938,0.999984495355126,-4.90548278329546
ENSG00000197457.10,STMN3,STMN3,-0.223,-1.518,1.071,2.686,-0.353,0.726777029432301,0.999984495355126,-4.69811837750878
ENSG00000288683.1,,,0.345,-1.654,2.344,-0.178,0.353,0.726845645454641,0.999984495355126,-4.63807109167336
ENSG00000107742.14,SPOCK2,SPOCK2,-0.545,-3.704,2.614,-0.239,-0.353,0.726853033634123,0.999984495355126,-4.64538971153516
ENSG00000292338.1,DHRSX,DHRSX,-0.157,-1.07,0.755,3.32,-0.353,0.72689771825437,0.999984495355126,-4.72092205342709
ENSG00000116745.7,RPE65,RPE65,-0.341,-2.316,1.635,-4.917,-0.353,0.726908830116312,0.999984495355126,-4.61956477500009
ENSG00000136883.16,KIF12,KIF12,0.425,-2.041,2.892,-3.749,0.352,0.727011708430067,0.999984495355126,-4.61230379604058
ENSG00000008256.17,CYTH3,CYTH3,0.095,-0.454,0.643,5.016,0.352,0.727040928277974,0.999984495355126,-4.83022085092892
ENSG00000262292.2,GRAPLDR,GRAPLDR,-0.251,-1.705,1.203,-5.549,-0.352,0.72709233146222,0.999984495355126,-4.60969164256729
ENSG00000133135.14,RNF128,RNF128,-0.181,-1.231,0.869,2.643,-0.352,0.72709833654508,0.999984495355126,-4.78826770161532
ENSG00000272686.1,WASL-DT,WASL-DT,-0.077,-0.525,0.37,2.167,-0.352,0.727108220574089,0.999984495355126,-4.69176067923657
ENSG00000287733.1,,,0.316,-1.52,2.153,-1.834,0.352,0.7272033394441,0.999984495355126,-4.62073678049377
ENSG00000090097.22,PCBP4,PCBP4,-0.122,-0.829,0.585,4.397,-0.352,0.727258681468029,0.999984495355126,-4.73783472932646
ENSG00000169213.7,RAB3B,RAB3B,0.249,-1.195,1.692,2.388,0.352,0.72726374824502,0.999984495355126,-4.64089631383148
ENSG00000289858.1,,,0.131,-0.629,0.891,0.886,0.352,0.727295605786441,0.999984495355126,-4.65210849076066
ENSG00000236094.3,LINC00545,LINC00545,-0.251,-1.706,1.205,-5.884,-0.352,0.727321973066381,0.999984495355126,-4.60968482857274
ENSG00000100300.18,TSPO,TSPO,-0.111,-0.758,0.535,7,-0.352,0.72734861976167,0.999984495355126,-4.89961301250236
ENSG00000078018.22,MAP2,MAP2,-0.257,-1.748,1.234,4.559,-0.352,0.727357932431022,0.999984495355126,-4.72762839852388
ENSG00000139842.15,CUL4A,CUL4A,-0.041,-0.277,0.196,6.763,-0.352,0.727427087952969,0.999984495355126,-4.90251729561163
ENSG00000100150.20,DEPDC5,DEPDC5,0.082,-0.394,0.558,3.968,0.352,0.727463725877535,0.999984495355126,-4.78479578355851
ENSG00000110492.17,MDK,MDK,-0.203,-1.385,0.978,6.283,-0.352,0.727465128341885,0.999984495355126,-4.86852907549977
ENSG00000165182.12,CXorf58,CXorf58,-0.237,-1.612,1.138,-3.124,-0.352,0.727469417183976,0.999984495355126,-4.62895415473936
ENSG00000270344.4,POC1B-AS1,POC1B-AS1,-0.153,-1.04,0.734,0.19,-0.352,0.727494113333355,0.999984495355126,-4.65061950750665
ENSG00000136059.16,VILL,VILL,-0.117,-0.796,0.562,5.09,-0.352,0.727497540585597,0.999984495355126,-4.90025799650909
ENSG00000128928.10,IVD,IVD,0.119,-0.572,0.81,5.375,0.352,0.727498237155762,0.999984495355126,-4.80409438113708
ENSG00000169118.18,CSNK1G1,CSNK1G1,0.074,-0.358,0.506,5.351,0.352,0.727522108187296,0.999984495355126,-4.85586081559595
ENSG00000119760.16,SUPT7L,SUPT7L,-0.041,-0.278,0.196,5.168,-0.352,0.727573528776811,0.999984495355126,-4.83846786099438
ENSG00000135486.19,HNRNPA1,HNRNPA1,-0.102,-0.694,0.49,9.736,-0.352,0.727577673964812,0.999984495355126,-4.92686056965628
ENSG00000065057.9,NTHL1,NTHL1,-0.119,-0.809,0.571,2.907,-0.352,0.727587421993609,0.999984495355126,-4.68957925461345
ENSG00000185437.16,SH3BGR,SH3BGR,0.124,-0.599,0.848,0.938,0.352,0.727598894475143,0.999984495355126,-4.658722232246
ENSG00000066230.12,SLC9A3,SLC9A3,0.087,-0.419,0.593,2.905,0.352,0.727605076731578,0.999984495355126,-4.7276086213066
ENSG00000226268.3,,,0.643,-3.096,4.382,-2.32,0.352,0.727615751853454,0.999984495355126,-4.61743727008525
ENSG00000226232.9,NPIPB14P,NPIPB14P,-0.436,-2.971,2.099,-3.023,-0.352,0.727639191190103,0.999984495355126,-4.62123776053164
ENSG00000286964.1,,,0.161,-0.774,1.095,-0.27,0.352,0.727643924599283,0.999984495355126,-4.64018819918408
ENSG00000149308.17,NPAT,NPAT,-0.066,-0.45,0.318,4.15,-0.352,0.727704510703402,0.999984495355126,-4.77891382474254
ENSG00000169509.6,CRCT1,CRCT1,-0.424,-2.891,2.042,-3.109,-0.351,0.727721911829762,0.999984495355126,-4.64045497258542
ENSG00000128829.12,EIF2AK4,EIF2AK4,-0.102,-0.695,0.491,5.703,-0.351,0.727760886224433,0.999984495355126,-4.85640580213452
ENSG00000130706.13,ADRM1,ADRM1,-0.053,-0.362,0.256,6.47,-0.351,0.727837109851109,0.999984495355126,-4.89541596341899
ENSG00000036672.16,USP2,USP2,-0.171,-1.166,0.824,1.185,-0.351,0.727864278494232,0.999984495355126,-4.66635871031001
ENSG00000183496.6,MEX3B,MEX3B,-0.301,-2.053,1.451,1.524,-0.351,0.72789152536051,0.999984495355126,-4.64135577753604
ENSG00000205138.4,SDHAF1,SDHAF1,0.087,-0.421,0.595,3.209,0.351,0.72798901038195,0.999984495355126,-4.72497283363782
ENSG00000148481.14,MINDY3,MINDY3,0.062,-0.3,0.425,5.027,0.351,0.72799457632546,0.999984495355126,-4.79869835364333
ENSG00000156298.13,TSPAN7,TSPAN7,-0.331,-2.258,1.596,1.467,-0.351,0.728022781450946,0.999984495355126,-4.68913914542567
ENSG00000260526.1,AP1AR-DT,AP1AR-DT,0.129,-0.622,0.88,-0.672,0.351,0.728072370200529,0.999984495355126,-4.63706150640379
ENSG00000113621.15,TXNDC15,TXNDC15,-0.107,-0.728,0.515,5.278,-0.351,0.728095002898662,0.999984495355126,-4.78392202943779
ENSG00000166831.9,RBPMS2,RBPMS2,-0.318,-2.172,1.536,-1.989,-0.351,0.728118449008257,0.999984495355126,-4.62007990306589
ENSG00000110917.8,MLEC,MLEC,-0.086,-0.588,0.416,7.557,-0.351,0.728209174457348,0.999984495355126,-4.9145563227077
ENSG00000121068.14,TBX2,TBX2,0.63,-3.041,4.302,-2.833,0.351,0.728209730238923,0.999984495355126,-4.61181048232109
ENSG00000085063.18,CD59,CD59,-0.102,-0.696,0.492,9.788,-0.351,0.728264869555366,0.999984495355126,-4.92622316831841
ENSG00000121749.16,TBC1D15,TBC1D15,0.075,-0.363,0.513,5.285,0.351,0.72833907897266,0.999984495355126,-4.82366409973952
ENSG00000290816.1,,,0.406,-1.959,2.77,-0.651,0.351,0.728365511753172,0.999984495355126,-4.63228869028427
ENSG00000075239.14,ACAT1,ACAT1,-0.088,-0.599,0.424,5.535,-0.351,0.728366003842036,0.999984495355126,-4.82336442671576
ENSG00000069966.19,GNB5,GNB5,-0.102,-0.695,0.492,4.7,-0.351,0.728388813070905,0.999984495355126,-4.8196127122567
ENSG00000291083.1,,CYP2B7P,0.172,-0.829,1.173,4.503,0.351,0.72844065833183,0.999984495355126,-4.88986706997085
ENSG00000237499.7,WAKMAR2,WAKMAR2,-0.23,-1.572,1.112,-0.455,-0.351,0.728448333640047,0.999984495355126,-4.63641271041763
ENSG00000119314.16,PTBP3,PTBP3,-0.069,-0.472,0.334,7.418,-0.35,0.728475373979881,0.999984495355126,-4.91680897160287
ENSG00000157927.17,RADIL,RADIL,-0.551,-3.765,2.663,-2.016,-0.35,0.728480215285374,0.999984495355126,-4.61875693771111
ENSG00000274012.1,RN7SL2,RN7SL2,0.097,-0.47,0.664,6.169,0.35,0.728554386516939,0.999984495355126,-4.92169964409797
ENSG00000186510.12,CLCNKA,CLCNKA,0.414,-2.001,2.829,-3.378,0.35,0.728606803288598,0.999984495355126,-4.62361456478409
ENSG00000271380.1,,,0.164,-0.793,1.12,-1.306,0.35,0.728627608721308,0.999984495355126,-4.6280810263302
ENSG00000125534.10,PPDPF,PPDPF,-0.086,-0.588,0.416,7.142,-0.35,0.728707636351184,0.999984495355126,-4.90391875568678
ENSG00000157637.13,SLC38A10,SLC38A10,-0.073,-0.502,0.355,6.438,-0.35,0.728738405604064,0.999984495355126,-4.89103578297114
ENSG00000278771.1,RN7SL3,RN7SL3,0.163,-0.79,1.117,0.374,0.35,0.728738760863969,0.999984495355126,-4.68264076830354
ENSG00000227158.1,,,0.27,-1.304,1.843,-5.362,0.35,0.728756982521504,0.999984495355126,-4.6097712480685
ENSG00000240859.3,LINC03014,LINC03014,-0.15,-1.025,0.725,1.325,-0.35,0.728811685137619,0.999984495355126,-4.69072581818174
ENSG00000107164.17,FUBP3,FUBP3,-0.103,-0.706,0.499,6.285,-0.35,0.728884589985155,0.999984495355126,-4.896537885625
ENSG00000170421.13,KRT8,KRT8,-0.063,-0.428,0.303,7.827,-0.35,0.728888595507825,0.999984495355126,-4.92695684345348
ENSG00000142599.20,RERE,RERE,-0.077,-0.525,0.372,6.291,-0.35,0.728944815307025,0.999984495355126,-4.88388852270997
ENSG00000159217.10,IGF2BP1,IGF2BP1,0.627,-3.036,4.29,-3.103,0.35,0.728946872440731,0.999984495355126,-4.6121515298877
ENSG00000291317.1,TMEM276,TMEM276,-0.1,-0.686,0.485,2.825,-0.35,0.728950738463948,0.999984495355126,-4.72303433694061
ENSG00000198846.6,TOX,TOX,0.658,-3.187,4.503,-1.675,0.35,0.728968000686775,0.999984495355126,-4.61623434833139
ENSG00000244476.3,ERVFRD-1,ERVFRD-1,-0.251,-1.715,1.214,-5.598,-0.35,0.728979263001879,0.999984495355126,-4.609721545197
ENSG00000108592.17,FTSJ3,FTSJ3,-0.069,-0.473,0.335,5.923,-0.35,0.72905604681746,0.999984495355126,-4.88861039257096
ENSG00000279198.2,,,-0.263,-1.801,1.275,-1.878,-0.35,0.729057063749886,0.999984495355126,-4.61675400661709
ENSG00000179051.14,RCC2,RCC2,-0.088,-0.601,0.425,7.304,-0.35,0.729100667895586,0.999984495355126,-4.91748158300741
ENSG00000159423.17,ALDH4A1,ALDH4A1,-0.106,-0.726,0.514,4.683,-0.35,0.729129209930988,0.999984495355126,-4.83017112069205
ENSG00000173193.15,PARP14,PARP14,-0.117,-0.802,0.568,6.243,-0.35,0.729132745206884,0.999984495355126,-4.8498412384447
ENSG00000291079.1,,,-0.169,-1.159,0.821,2.204,-0.35,0.729168167804455,0.999984495355126,-4.67677051581423
ENSG00000104983.8,CCDC61,CCDC61,0.112,-0.543,0.766,2.89,0.349,0.729198699776802,0.999984495355126,-4.71091259482392
ENSG00000110328.6,GALNT18,GALNT18,-0.164,-1.122,0.794,4.609,-0.349,0.729254133005691,0.999984495355126,-4.82813419594225
ENSG00000122121.12,XPNPEP2,XPNPEP2,0.418,-2.029,2.866,-5.036,0.349,0.729282727927867,0.999984495355126,-4.61237760185887
ENSG00000273893.1,,,0.193,-0.938,1.324,-1.91,0.349,0.729285427783822,0.999984495355126,-4.62492876950495
ENSG00000138347.17,MYPN,MYPN,-0.545,-3.736,2.645,-1.986,-0.349,0.729311770552356,0.999984495355126,-4.61578299966835
ENSG00000115204.15,MPV17,MPV17,-0.094,-0.644,0.456,5.228,-0.349,0.729336309035637,0.999984495355126,-4.80438203103988
ENSG00000111481.10,COPZ1,COPZ1,-0.06,-0.412,0.292,6.862,-0.349,0.729364979661524,0.999984495355126,-4.89978363097149
ENSG00000135218.19,CD36,CD36,-0.6,-4.111,2.911,4.203,-0.349,0.729399571087002,0.999984495355126,-4.66376164084698
ENSG00000276600.5,RAB7B,RAB7B,-0.11,-0.754,0.534,3.133,-0.349,0.729407478318081,0.999984495355126,-4.79468218637683
ENSG00000237523.2,LINC00857,LINC00857,0.17,-0.826,1.167,1.276,0.349,0.729443402089573,0.999984495355126,-4.68190571068929
ENSG00000257599.5,OVCH1-AS1,OVCH1-AS1,-0.335,-2.297,1.627,-0.67,-0.349,0.72947634083015,0.999984495355126,-4.63604579735689
ENSG00000133112.17,TPT1,TPT1,-0.075,-0.514,0.364,11.441,-0.349,0.729476344960088,0.999984495355126,-4.92716772028784
ENSG00000203791.15,EEF1AKMT2,EEF1AKMT2,0.105,-0.511,0.721,4.062,0.349,0.729485784926687,0.999984495355126,-4.75207457665866
ENSG00000267128.2,RNF157-AS1,RNF157-AS1,0.24,-1.167,1.648,-3.661,0.349,0.729537164582939,0.999984495355126,-4.62157020999078
ENSG00000101084.19,RAB5IF,RAB5IF,0.104,-0.503,0.71,6.559,0.349,0.729589208034823,0.999984495355126,-4.90227201427138
ENSG00000251349.3,MSANTD3-TMEFF1,MSANTD3-TMEFF1,0.242,-1.177,1.662,1.542,0.349,0.729681606634247,0.999984495355126,-4.64081046520729
ENSG00000184384.15,MAML2,MAML2,-0.143,-0.979,0.693,4.625,-0.349,0.729698841746827,0.999984495355126,-4.74619000899209
ENSG00000114013.16,CD86,CD86,0.311,-1.509,2.13,-2.697,0.349,0.729708208171815,0.999984495355126,-4.63343356587106
ENSG00000138668.20,HNRNPD,HNRNPD,-0.083,-0.567,0.402,7.172,-0.349,0.729712863668452,0.999984495355126,-4.91358691483913
ENSG00000100196.11,KDELR3,KDELR3,-0.227,-1.558,1.104,3.236,-0.349,0.729721518951182,0.999984495355126,-4.65692188584864
ENSG00000129128.13,SPCS3,SPCS3,-0.07,-0.481,0.341,7.529,-0.349,0.72972390764173,0.999984495355126,-4.90935621254712
ENSG00000145012.15,LPP,LPP,-0.094,-0.645,0.457,6.777,-0.349,0.729733597088513,0.999984495355126,-4.8987900679341
ENSG00000198818.10,SFT2D1,SFT2D1,0.06,-0.294,0.415,5.028,0.349,0.729804842711214,0.999984495355126,-4.81699288619713
ENSG00000099866.16,MADCAM1,MADCAM1,0.252,-1.223,1.727,-2.767,0.349,0.729812034655616,0.999984495355126,-4.62080141005681
ENSG00000143442.24,POGZ,POGZ,-0.102,-0.698,0.495,5.22,-0.349,0.729854430612994,0.999984495355126,-4.84963231072496
ENSG00000015532.10,XYLT2,XYLT2,-0.112,-0.771,0.546,5.126,-0.349,0.72986449487737,0.999984495355126,-4.82084722066437
ENSG00000140829.12,DHX38,DHX38,0.054,-0.263,0.371,5.964,0.349,0.729868317311415,0.999984495355126,-4.88770961695512
ENSG00000284196.3,,,0.373,-1.816,2.562,-2.892,0.349,0.729876622535013,0.999984495355126,-4.61902108820555
ENSG00000248927.1,,,-0.251,-1.721,1.219,-5.629,-0.349,0.729891807624474,0.999984495355126,-4.60972555293911
ENSG00000286472.1,,,0.2,-0.973,1.374,-2.853,0.349,0.729904261909007,0.999984495355126,-4.62641253257296
ENSG00000153130.18,SCOC,SCOC,-0.091,-0.624,0.442,6.772,-0.349,0.729924127820778,0.999984495355126,-4.89490658953663
ENSG00000166401.15,SERPINB8,SERPINB8,0.105,-0.509,0.718,5.86,0.348,0.729982115375642,0.999984495355126,-4.87392625025684
ENSG00000259431.6,THTPA,THTPA,-0.092,-0.63,0.447,3.523,-0.348,0.72998517145844,0.999984495355126,-4.72134679550836
ENSG00000118689.15,FOXO3,FOXO3,-0.094,-0.648,0.459,6.189,-0.348,0.730018652946283,0.999984495355126,-4.8996577211377
ENSG00000180447.7,GAS1,GAS1,-0.388,-2.662,1.886,0.441,-0.348,0.730050303141737,0.999984495355126,-4.71609617531337
ENSG00000148154.10,UGCG,UGCG,0.08,-0.388,0.547,6.936,0.348,0.730058339333434,0.999984495355126,-4.90416554091978
ENSG00000288736.2,,,-0.216,-1.485,1.053,-1.21,-0.348,0.730059433309323,0.999984495355126,-4.63911767606731
ENSG00000131067.17,GGT7,GGT7,-0.147,-1.009,0.715,4.103,-0.348,0.73009987834966,0.999984495355126,-4.75284738931624
ENSG00000182872.16,RBM10,RBM10,-0.054,-0.369,0.262,5.664,-0.348,0.730122739664236,0.999984495355126,-4.87510131764595
ENSG00000007216.16,SLC13A2,SLC13A2,0.252,-1.229,1.734,-2.598,0.348,0.730149242171005,0.999984495355126,-4.62917045571969
ENSG00000052126.17,PLEKHA5,PLEKHA5,-0.083,-0.568,0.403,5,-0.348,0.730193452075898,0.999984495355126,-4.86096954943762
ENSG00000110046.14,ATG2A,ATG2A,0.065,-0.317,0.447,5.211,0.348,0.730291715920111,0.999984495355126,-4.85158469890343
ENSG00000115816.15,CEBPZ,CEBPZ,-0.062,-0.426,0.302,5.998,-0.348,0.730319629864862,0.999984495355126,-4.88409974256864
ENSG00000289833.1,,,-0.251,-1.723,1.222,-5.254,-0.348,0.73032613302739,0.999984495355126,-4.60973239165334
ENSG00000185697.17,MYBL1,MYBL1,-0.377,-2.588,1.835,1.062,-0.348,0.730371709370423,0.999984495355126,-4.63578151960066
ENSG00000250608.2,NUDT16-DT,NUDT16-DT,-0.197,-1.356,0.961,-1.844,-0.348,0.730374948671193,0.999984495355126,-4.6263844591068
ENSG00000164265.9,SCGB3A2,SCGB3A2,-1.233,-8.474,6.009,-3.876,-0.348,0.730414799348244,0.999984495355126,-4.61921316061184
ENSG00000136295.16,TTYH3,TTYH3,-0.111,-0.764,0.542,7.003,-0.348,0.730481258245765,0.999984495355126,-4.87253441018487
ENSG00000143669.16,LYST,LYST,-0.079,-0.543,0.385,4.486,-0.348,0.730494808600048,0.999984495355126,-4.80425189213342
ENSG00000143373.18,ZNF687,ZNF687,-0.074,-0.51,0.362,4.713,-0.348,0.730514357026489,0.999984495355126,-4.82259218525215
ENSG00000143816.8,WNT9A,WNT9A,0.116,-0.565,0.797,2.995,0.348,0.730524913760978,0.999984495355126,-4.84685888726385
ENSG00000140750.17,ARHGAP17,ARHGAP17,-0.091,-0.628,0.445,5.201,-0.348,0.730565760469746,0.999984495355126,-4.80491203507284
ENSG00000274020.4,LINC01138,LINC01138,0.148,-0.721,1.017,0.651,0.348,0.730566664697234,0.999984495355126,-4.65076159789018
ENSG00000228175.3,GEMIN8P4,GEMIN8P4,-0.19,-1.306,0.926,-1.814,-0.348,0.730605664929095,0.999984495355126,-4.6308660252254
ENSG00000080839.12,RBL1,RBL1,-0.18,-1.235,0.876,3.447,-0.348,0.730624532742961,0.999984495355126,-4.72130471951464
ENSG00000124486.15,USP9X,USP9X,-0.061,-0.418,0.297,7.028,-0.348,0.730632854069426,0.999984495355126,-4.90687382130544
ENSG00000019991.18,HGF,HGF,0.835,-4.077,5.747,-3.368,0.347,0.730719094654156,0.999984495355126,-4.61101530472556
ENSG00000260910.2,SWINGN,SWINGN,-0.336,-2.313,1.641,-4.514,-0.347,0.730723039422894,0.999984495355126,-4.61035546900711
ENSG00000143476.18,DTL,DTL,-0.278,-1.915,1.359,2.792,-0.347,0.730794822654448,0.999984495355126,-4.68750063877983
ENSG00000286753.3,,,0.15,-0.731,1.031,-1.239,0.347,0.730808062502445,0.999984495355126,-4.63149002632662
ENSG00000291080.1,ZNF252P,ZNF252P,0.06,-0.294,0.415,4.839,0.347,0.73082910481578,0.999984495355126,-4.8354128894705
ENSG00000113845.10,TIMMDC1,TIMMDC1,-0.088,-0.605,0.429,6.082,-0.347,0.730833391293092,0.999984495355126,-4.87695240596904
ENSG00000125686.12,MED1,MED1,0.085,-0.415,0.585,6.329,0.347,0.730866651016229,0.999984495355126,-4.89462675934362
ENSG00000228486.11,C2orf92,C2orf92,0.194,-0.946,1.333,-0.228,0.347,0.730912977452695,0.999984495355126,-4.63929881502929
ENSG00000204778.4,ZNG1DP,ZNG1DP,0.832,-4.066,5.73,-4.549,0.347,0.730914032520926,0.999984495355126,-4.6142681289776
ENSG00000163510.14,CWC22,CWC22,-0.054,-0.374,0.265,4.557,-0.347,0.7309189214904,0.999984495355126,-4.81504806555217
ENSG00000275676.1,,,0.217,-1.061,1.495,-4.736,0.347,0.730938743964,0.999984495355126,-4.6181495362972
ENSG00000009780.16,FAM76A,FAM76A,-0.082,-0.567,0.402,3.664,-0.347,0.730971055471887,0.999984495355126,-4.74320375703535
ENSG00000213866.3,YBX1P10,YBX1P10,-0.107,-0.739,0.524,0.459,-0.347,0.730986103963627,0.999984495355126,-4.64966613594099
ENSG00000178078.12,STAP2,STAP2,-0.07,-0.485,0.344,4.891,-0.347,0.731033904621612,0.999984495355126,-4.87002783258827
ENSG00000126264.10,HCST,HCST,-0.376,-2.587,1.836,-3.45,-0.347,0.731064427355678,0.999984495355126,-4.61383524784622
ENSG00000234286.3,,,-0.283,-1.951,1.385,-1.686,-0.347,0.731075876051191,0.999984495355126,-4.63366113733647
ENSG00000142949.17,PTPRF,PTPRF,-0.155,-1.067,0.758,8.181,-0.347,0.731145932964479,0.999984495355126,-4.92267003158347
ENSG00000091879.14,ANGPT2,ANGPT2,0.562,-2.749,3.873,-2.268,0.347,0.731174048087149,0.999984495355126,-4.61399538329314
ENSG00000102996.5,MMP15,MMP15,-0.102,-0.703,0.499,5.107,-0.347,0.73117573973833,0.999984495355126,-4.86984539672971
ENSG00000145248.7,SLC10A4,SLC10A4,0.273,-1.336,1.882,-2.977,0.347,0.731194253577182,0.999984495355126,-4.61980731116567
ENSG00000170906.16,NDUFA3,NDUFA3,-0.136,-0.938,0.666,4.418,-0.347,0.731235396649053,0.999984495355126,-4.76480031464781
ENSG00000141452.11,RMC1,RMC1,0.062,-0.302,0.426,4.552,0.347,0.73126367179029,0.999984495355126,-4.80646413698723
ENSG00000179304.18,FAM156B,FAM156B,0.412,-2.016,2.84,1.107,0.347,0.731295165748815,0.999984495355126,-4.7312607549561
ENSG00000133069.17,TMCC2,TMCC2,-0.237,-1.635,1.161,1.065,-0.347,0.731313682720322,0.999984495355126,-4.63534557205457
ENSG00000130487.9,KLHDC7B,KLHDC7B,-0.511,-3.527,2.504,-2.225,-0.347,0.731344003331473,0.999984495355126,-4.6284578557727
ENSG00000163106.11,HPGDS,HPGDS,0.277,-1.357,1.912,-5.411,0.347,0.731351248342333,0.999984495355126,-4.61609011925471
ENSG00000172943.21,PHF8,PHF8,-0.072,-0.493,0.35,4.808,-0.347,0.731368930856818,0.999984495355126,-4.84042267293051
ENSG00000127946.17,HIP1,HIP1,-0.22,-1.516,1.076,5.115,-0.347,0.731394133961177,0.999984495355126,-4.7583013641065
ENSG00000117262.19,GPR89A,GPR89A,0.117,-0.573,0.807,4.409,0.346,0.731591994298733,0.999984495355126,-4.76480483231922
ENSG00000243819.4,RN7SL832P,RN7SL832P,0.149,-0.733,1.031,-2.172,0.346,0.731625585306753,0.999984495355126,-4.62491709407976
ENSG00000291053.1,CATSPER2P1,CATSPER2P1,0.142,-0.695,0.979,0.007,0.346,0.731632649820269,0.999984495355126,-4.63933653021892
ENSG00000054965.11,FAM168A,FAM168A,-0.084,-0.58,0.412,5.214,-0.346,0.73164814047139,0.999984495355126,-4.82278496589879
ENSG00000153113.24,CAST,CAST,-0.096,-0.661,0.47,8.662,-0.346,0.731719045647587,0.999984495355126,-4.92649494310533
ENSG00000272620.2,AFAP1-AS1,AFAP1-AS1,0.32,-1.57,2.21,-1.947,0.346,0.731736637344902,0.999984495355126,-4.62113008843596
ENSG00000077458.13,FAM76B,FAM76B,0.096,-0.473,0.666,3.972,0.346,0.731757326027613,0.999984495355126,-4.7562342782188
ENSG00000163945.19,UVSSA,UVSSA,0.061,-0.298,0.419,4.47,0.346,0.731769303665838,0.999984495355126,-4.82439953386416
ENSG00000277758.6,SYT15B,SYT15B,-0.702,-4.847,3.443,-1.445,-0.346,0.731788088389038,0.999984495355126,-4.61987302588807
ENSG00000104472.10,CHRAC1,CHRAC1,0.065,-0.32,0.45,4.993,0.346,0.731863621464319,0.999984495355126,-4.82042516618673
ENSG00000114650.21,SCAP,SCAP,-0.075,-0.515,0.366,5.948,-0.346,0.731889496166551,0.999984495355126,-4.89003887920541
ENSG00000158458.21,NRG2,NRG2,-0.233,-1.609,1.143,-0.976,-0.346,0.731900510066419,0.999984495355126,-4.64879053665251
ENSG00000183742.13,MACC1,MACC1,0.122,-0.597,0.84,3.166,0.346,0.731933808720664,0.999984495355126,-4.90146834219039
ENSG00000176472.11,ZNF575,ZNF575,-0.22,-1.522,1.081,-0.285,-0.346,0.731976494806052,0.999984495355126,-4.6292179246358
ENSG00000147027.4,TMEM47,TMEM47,-0.266,-1.838,1.306,3.602,-0.346,0.732049159606294,0.999984495355126,-4.72433698635029
ENSG00000110723.12,EXPH5,EXPH5,-0.102,-0.702,0.499,3.018,-0.346,0.732060250479338,0.999984495355126,-4.81629837591989
ENSG00000287470.1,,,-0.251,-1.733,1.232,-5.727,-0.346,0.732131287026185,0.999984495355126,-4.60976067869548
ENSG00000154743.19,TSEN2,TSEN2,0.073,-0.358,0.503,3.296,0.345,0.732184242308125,0.999984495355126,-4.73986697831216
ENSG00000226479.4,TMEM185B,TMEM185B,-0.077,-0.53,0.376,5.52,-0.345,0.732205549353787,0.999984495355126,-4.85689550141479
ENSG00000223478.2,ZDHHC12-DT,ZDHHC12-DT,-0.261,-1.802,1.281,0.916,-0.345,0.732309411975688,0.999984495355126,-4.64810665201507
ENSG00000277443.3,MARCKS,MARCKS,-0.116,-0.8,0.569,7.363,-0.345,0.732319189044875,0.999984495355126,-4.89462335628306
ENSG00000263394.1,,,-0.274,-1.895,1.347,-5.255,-0.345,0.732349719488104,0.999984495355126,-4.61011793400775
ENSG00000136463.9,TACO1,TACO1,-0.1,-0.693,0.493,4.504,-0.345,0.732417188039552,0.999984495355126,-4.79065086289962
ENSG00000125445.11,MRPS7,MRPS7,-0.056,-0.388,0.276,5.748,-0.345,0.732422424087917,0.999984495355126,-4.8604854327197
ENSG00000289604.1,CTAGE8,CTAGE8,0.468,-2.302,3.237,-1.462,0.345,0.732453188506178,0.999984495355126,-4.6426007338068
ENSG00000240240.10,,,0.533,-2.623,3.689,-3.399,0.345,0.73245558094061,0.999984495355126,-4.61922494720293
ENSG00000290728.1,,,0.238,-1.172,1.648,-2.334,0.345,0.732457609278613,0.999984495355126,-4.62504998210919
ENSG00000182923.20,CEP63,CEP63,0.066,-0.326,0.458,4.503,0.345,0.732472793385083,0.999984495355126,-4.80585846025123
ENSG00000221878.13,PSG7,PSG7,-0.251,-1.736,1.234,-4.601,-0.345,0.732494621700415,0.999984495355126,-4.61040172005106
ENSG00000185168.7,LINC00482,LINC00482,0.316,-1.555,2.186,-2.105,0.345,0.732538262546979,0.999984495355126,-4.62983192628493
ENSG00000159885.14,ZNF222,ZNF222,-0.116,-0.8,0.569,1.36,-0.345,0.732572035634321,0.999984495355126,-4.65507639201943
ENSG00000116205.14,TCEANC2,TCEANC2,0.124,-0.613,0.862,4.165,0.345,0.732575126217235,0.999984495355126,-4.77887559205362
ENSG00000127337.7,YEATS4,YEATS4,-0.148,-1.026,0.73,3.923,-0.345,0.732614472967146,0.999984495355126,-4.74091282578479
ENSG00000245025.3,,,0.191,-0.94,1.321,0.898,0.345,0.732636111861512,0.999984495355126,-4.65794373012654
ENSG00000107957.17,SH3PXD2A,SH3PXD2A,-0.122,-0.847,0.602,7.106,-0.345,0.732726640210981,0.999984495355126,-4.91389539570226
ENSG00000230989.8,HSBP1,HSBP1,-0.079,-0.545,0.388,7.328,-0.345,0.732787407940838,0.999984495355126,-4.90824647857068
