ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000129083.13,COPB1,COPB1,-0.18,-0.413,0.053,7.824,-1.576,0.12573983043051,0.665789150268082,-5.73944391867309
ENSG00000152782.19,PANK1,PANK1,-0.413,-0.948,0.123,2.695,-1.576,0.125759809959455,0.665789150268082,-5.16217708493148
ENSG00000197562.10,RAB40C,RAB40C,-0.241,-0.554,0.072,4.807,-1.576,0.125770878555225,0.665789150268082,-5.56482431232149
ENSG00000264364.3,DYNLL2,DYNLL2,-0.36,-0.827,0.107,6.871,-1.575,0.125891403420881,0.666096149351966,-5.73401416525756
ENSG00000242071.3,RPL7AP6,RPL7AP6,-0.416,-0.955,0.124,1.492,-1.575,0.125893136187217,0.666096149351966,-5.04815155173001
ENSG00000184208.13,C22orf46P,C22orf46P,5.272,-1.57,12.114,-2.897,1.575,0.125952121896026,0.666238195178522,-4.61527116012269
ENSG00000073803.14,MAP3K13,MAP3K13,-0.317,-0.727,0.094,5.287,-1.575,0.126017765003185,0.666267421208235,-5.57035976232556
ENSG00000123178.16,SPRYD7,SPRYD7,-0.515,-1.183,0.153,4.54,-1.575,0.126029594804266,0.666267421208235,-5.41331399321306
ENSG00000166292.12,TMEM100,TMEM100,-2.463,-5.661,0.734,-3.542,-1.574,0.126065947536339,0.666267421208235,-4.47031082060891
ENSG00000170615.16,SLC26A5,SLC26A5,1.324,-0.395,3.043,-3.509,1.574,0.126128945106397,0.666267421208235,-4.54549510426665
ENSG00000132294.15,EFR3A,EFR3A,-0.27,-0.62,0.08,6.714,-1.574,0.126133400582838,0.666267421208235,-5.69830742442425
ENSG00000251417.2,,,-0.972,-2.234,0.29,-2.174,-1.574,0.126150488578983,0.666267421208235,-4.57352736703983
ENSG00000083457.12,ITGAE,ITGAE,0.794,-0.237,1.824,3.934,1.574,0.126199520125085,0.666356610339536,-5.19691688374706
ENSG00000175066.16,GK5,GK5,0.387,-0.116,0.89,5.07,1.573,0.126283032182167,0.66655903712768,-5.57034099653665
ENSG00000135049.16,AGTPBP1,AGTPBP1,0.41,-0.123,0.942,4.165,1.573,0.126402543981401,0.66655903712768,-5.33884427892676
ENSG00000126243.9,LRFN3,LRFN3,-0.744,-1.711,0.223,3.675,-1.573,0.126406311117397,0.66655903712768,-5.25676498707035
ENSG00000139988.10,RDH12,RDH12,1.54,-0.461,3.54,-3.246,1.573,0.126468352561104,0.66655903712768,-4.53135269816354
ENSG00000156709.15,AIFM1,AIFM1,-0.309,-0.711,0.093,5.155,-1.573,0.126471268754124,0.66655903712768,-5.61786764923926
ENSG00000213516.10,RBMXL1,RBMXL1,-0.385,-0.885,0.115,4.305,-1.572,0.126675490462565,0.66655903712768,-5.4072135807102
ENSG00000229953.1,BCAN-AS2,BCAN-AS2,0.758,-0.228,1.744,-1.543,1.572,0.126697683465321,0.66655903712768,-4.70543527669961
ENSG00000185621.11,LMLN,LMLN,-0.5,-1.151,0.15,4.258,-1.572,0.126701703557182,0.66655903712768,-5.33580548093804
ENSG00000160256.14,SLX9,SLX9,-0.342,-0.786,0.103,3.717,-1.572,0.126707021083326,0.66655903712768,-5.26111556109602
ENSG00000198689.13,SLC9A6,SLC9A6,-0.311,-0.715,0.093,4.432,-1.571,0.126727540175449,0.66655903712768,-5.40503497656568
ENSG00000118816.11,CCNI,CCNI,-0.281,-0.646,0.084,8.198,-1.571,0.126732707701921,0.66655903712768,-5.76568076598524
ENSG00000153774.9,CFDP1,CFDP1,0.365,-0.11,0.841,4.961,1.571,0.126814632275324,0.66655903712768,-5.51195648025655
ENSG00000179820.16,MYADM,MYADM,-0.534,-1.23,0.161,6.608,-1.571,0.126825848079556,0.66655903712768,-5.60455288157085
ENSG00000224505.4,HEXIM2-AS1,HEXIM2-AS1,-0.799,-1.839,0.241,-0.793,-1.571,0.126851389827423,0.66655903712768,-4.63943917872244
ENSG00000167130.18,DOLPP1,DOLPP1,0.339,-0.102,0.779,4.498,1.571,0.126873288337018,0.66655903712768,-5.49588848410119
ENSG00000118363.13,SPCS2,SPCS2,-0.306,-0.703,0.092,6.529,-1.571,0.126919697943223,0.66655903712768,-5.71622519166884
ENSG00000037749.13,MFAP3,MFAP3,-0.203,-0.467,0.061,5.829,-1.571,0.126934498838038,0.66655903712768,-5.65103602895354
ENSG00000082482.14,KCNK2,KCNK2,2.163,-0.651,4.976,-2.885,1.571,0.126943389284718,0.66655903712768,-4.47084233714338
ENSG00000109099.16,PMP22,PMP22,-1.619,-3.725,0.488,0.932,-1.571,0.126957097099122,0.66655903712768,-4.66000882437539
ENSG00000263946.2,,,1.928,-0.581,4.437,-4.589,1.57,0.126963054838108,0.66655903712768,-4.55415347332963
ENSG00000218510.9,LINC00339,LINC00339,-0.536,-1.233,0.162,2.516,-1.57,0.126980366691197,0.66655903712768,-4.97654617278797
ENSG00000204564.12,C6orf136,C6orf136,0.529,-0.16,1.218,3.537,1.57,0.127031947390157,0.66655903712768,-5.24133120549805
ENSG00000220749.4,RPL21P28,RPL21P28,-0.654,-1.505,0.197,-1.045,-1.57,0.127036780335636,0.66655903712768,-4.81336659125035
ENSG00000229358.3,DPY19L1P1,DPY19L1P1,0.905,-0.273,2.082,-0.758,1.57,0.127105459639292,0.66655903712768,-4.65175260392609
ENSG00000243004.7,,,0.918,-0.277,2.114,-3.115,1.57,0.127133615352907,0.66655903712768,-4.61841693929519
ENSG00000132434.10,LANCL2,LANCL2,0.389,-0.117,0.895,4.473,1.57,0.127136161330982,0.66655903712768,-5.42573702311462
ENSG00000238266.3,LINC00707,LINC00707,1.524,-0.46,3.509,-0.988,1.57,0.127136887786005,0.66655903712768,-4.54639873639457
ENSG00000163472.19,TMEM79,TMEM79,0.611,-0.184,1.406,3.799,1.57,0.12714591979186,0.66655903712768,-5.30859254407307
ENSG00000100968.14,NFATC4,NFATC4,-1.762,-4.057,0.532,2.932,-1.57,0.127170332457307,0.66655903712768,-4.97621842968808
ENSG00000154814.14,OXNAD1,OXNAD1,0.377,-0.114,0.868,3.65,1.569,0.127234862053499,0.666728688162043,-5.31538585924104
ENSG00000138433.16,CIR1,CIR1,-0.297,-0.685,0.09,5.012,-1.569,0.127306270907396,0.666844937883032,-5.52494450283392
ENSG00000164509.16,IL31RA,IL31RA,1.354,-0.41,3.118,-1.281,1.569,0.127321382737146,0.666844937883032,-4.63076156331178
ENSG00000160551.12,TAOK1,TAOK1,-0.262,-0.603,0.079,6.882,-1.569,0.127357641628069,0.666866357906006,-5.72779984354634
ENSG00000130175.10,PRKCSH,PRKCSH,-0.295,-0.68,0.089,7.658,-1.569,0.1274219794702,0.666948691912089,-5.75851684989086
ENSG00000227260.2,LINC01985,LINC01985,-1.585,-3.651,0.48,-4.763,-1.568,0.127437711947119,0.666948691912089,-4.45465790156181
ENSG00000168615.13,ADAM9,ADAM9,0.278,-0.084,0.639,8.727,1.568,0.12756319546426,0.66727944309697,-5.7731299032819
ENSG00000118777.12,ABCG2,ABCG2,1.184,-0.359,2.728,-0.644,1.568,0.127565288615209,0.66727944309697,-4.63333429602131
ENSG00000072201.14,LNX1,LNX1,-0.571,-1.316,0.174,2.721,-1.567,0.127731923197839,0.667982534785872,-5.16753668965876
ENSG00000293258.1,,,-0.726,-1.674,0.221,-1.313,-1.567,0.127768219536821,0.668003831273216,-4.60399692076568
ENSG00000290263.1,,,1.381,-0.42,3.183,-0.721,1.567,0.127808650184016,0.66804672675609,-4.68651505225287
ENSG00000225793.5,TMEM30A-DT,TMEM30A-DT,-0.713,-1.643,0.217,-0.018,-1.566,0.127895774880647,0.668333605564862,-4.77328284589499
ENSG00000086061.16,DNAJA1,DNAJA1,0.301,-0.092,0.694,7.808,1.566,0.127947694512439,0.668348733336992,-5.76368037428748
ENSG00000112343.11,TRIM38,TRIM38,-0.382,-0.88,0.116,5.251,-1.566,0.127963151115028,0.668348733336992,-5.59116177483934
ENSG00000138092.11,CENPO,CENPO,0.624,-0.19,1.438,4.046,1.566,0.128016308870244,0.668457955385431,-5.41045005719926
ENSG00000125954.13,CHURC1-FNTB,CHURC1-FNTB,3.471,-1.061,8.004,-2.205,1.565,0.128176073172179,0.669123645645751,-4.57388926916336
ENSG00000161217.12,PCYT1A,PCYT1A,0.25,-0.076,0.575,6.553,1.565,0.128259424240363,0.66939019750824,-5.67426447297652
ENSG00000136877.15,FPGS,FPGS,0.314,-0.097,0.726,5.86,1.562,0.128840919116255,0.672086769116332,-5.67672071117682
ENSG00000273340.1,MICE,MICE,-1.985,-4.581,0.611,-4.174,-1.562,0.128845249027063,0.672086769116332,-4.48392472596597
ENSG00000198039.12,ZNF273,ZNF273,0.72,-0.222,1.661,3.095,1.562,0.128932514484745,0.672086769116332,-5.08556250977804
ENSG00000276600.5,RAB7B,RAB7B,0.591,-0.182,1.364,3.133,1.562,0.128947831440748,0.672086769116332,-5.30584729491057
ENSG00000224078.15,SNHG14,SNHG14,-0.686,-1.583,0.212,4.819,-1.562,0.128961294536957,0.672086769116332,-5.44611584688442
ENSG00000164919.11,COX6C,COX6C,-0.282,-0.651,0.087,6.289,-1.562,0.128970630368778,0.672086769116332,-5.67079731753901
ENSG00000227268.5,KLLN,KLLN,-0.748,-1.728,0.231,0.833,-1.562,0.129014504694031,0.672097568853957,-4.8254875099535
ENSG00000099377.14,HSD3B7,HSD3B7,-0.725,-1.673,0.224,3.039,-1.562,0.129049020067846,0.672097568853957,-5.10355130239942
ENSG00000264343.7,NOTCH2NLA,NOTCH2NLA,0.542,-0.168,1.252,4.725,1.561,0.129105789445171,0.672097568853957,-5.51750213654664
ENSG00000178425.14,NT5DC1,NT5DC1,-0.353,-0.816,0.109,5.398,-1.561,0.129114846282629,0.672097568853957,-5.62781039324659
ENSG00000197245.6,FAM110D,FAM110D,1.608,-0.497,3.713,-4.34,1.561,0.129134810262678,0.672097568853957,-4.45185364228433
ENSG00000136541.15,ERMN,ERMN,-1.564,-3.612,0.484,-4.943,-1.561,0.129203722990211,0.672194993131956,-4.50088285603037
ENSG00000184857.8,TMEM186,TMEM186,-0.264,-0.61,0.082,2.793,-1.561,0.12923853953598,0.672194993131956,-5.17828266751695
ENSG00000139725.8,RHOF,RHOF,-0.805,-1.86,0.249,3.735,-1.561,0.129281684168331,0.672194993131956,-5.45114128205606
ENSG00000085733.16,CTTN,CTTN,-0.273,-0.631,0.085,8.393,-1.56,0.12931569071724,0.672194993131956,-5.78021812335945
ENSG00000285820.1,,,1.239,-0.384,2.861,-2.864,1.56,0.129335045836577,0.672194993131956,-4.58436445586301
ENSG00000273540.5,AGBL1,AGBL1,1.301,-0.403,3.005,-3.801,1.56,0.129363493260977,0.672194993131956,-4.58007541524406
ENSG00000243749.2,TMEM35B,TMEM35B,-0.42,-0.969,0.13,3.793,-1.56,0.129380512426267,0.672194993131956,-5.17596850659657
ENSG00000163795.14,ZNF513,ZNF513,0.363,-0.113,0.838,4.077,1.56,0.12947096864601,0.672428146764405,-5.37760184763434
ENSG00000213963.7,,,0.902,-0.28,2.083,2.304,1.56,0.129490263477255,0.672428146764405,-4.94195391453546
ENSG00000078369.19,GNB1,GNB1,-0.226,-0.521,0.07,8.526,-1.559,0.129606405337486,0.672794413978975,-5.78164319327639
ENSG00000198225.5,FKBP1C,FKBP1C,-0.87,-2.012,0.271,-0.3,-1.559,0.129649261432063,0.672794413978975,-4.69562901775338
ENSG00000108433.17,GOSR2,GOSR2,0.226,-0.07,0.523,6.041,1.559,0.129660686816524,0.672794413978975,-5.68536729768023
ENSG00000109475.17,RPL34,RPL34,-0.322,-0.743,0.1,8.103,-1.559,0.129690616413892,0.672794413978975,-5.77450110074896
ENSG00000214046.9,SMIM7,SMIM7,0.259,-0.081,0.598,5.863,1.558,0.129835836605438,0.673379257650921,-5.67410360905974
ENSG00000055211.14,GINM1,GINM1,-0.342,-0.79,0.107,5.947,-1.558,0.129880247085857,0.673441101072989,-5.6304369835766
ENSG00000135423.13,GLS2,GLS2,0.616,-0.192,1.425,0.38,1.558,0.129952682348411,0.673550800803658,-5.07845490819067
ENSG00000125734.16,GPR108,GPR108,0.357,-0.111,0.825,5.867,1.558,0.12999094817709,0.673550800803658,-5.69229974575561
ENSG00000176731.12,RBIS,RBIS,-0.439,-1.016,0.137,4.658,-1.557,0.130027315680511,0.673550800803658,-5.44818299050024
ENSG00000102385.13,DRP2,DRP2,1.583,-0.494,3.66,-1.948,1.557,0.130031370227508,0.673550800803658,-4.55906577628765
ENSG00000267289.1,PIN1-DT,PIN1-DT,1.57,-0.491,3.632,-5.004,1.557,0.130095127150125,0.673712711921582,-4.44681485779175
ENSG00000181524.6,RPL24P4,RPL24P4,-0.607,-1.403,0.19,0.114,-1.557,0.130172161277177,0.673770640609179,-4.85756790609936
ENSG00000105676.14,ARMC6,ARMC6,0.264,-0.083,0.611,4.956,1.557,0.130191590282164,0.673770640609179,-5.58120269056151
ENSG00000081320.11,STK17B,STK17B,-0.405,-0.937,0.127,5.353,-1.557,0.130223693739733,0.673770640609179,-5.60412316415321
ENSG00000100348.10,TXN2,TXN2,-0.253,-0.584,0.079,5.776,-1.557,0.130236322089772,0.673770640609179,-5.67881854505141
ENSG00000103202.13,NME4,NME4,-0.482,-1.115,0.151,5.505,-1.556,0.130298709354792,0.673825352446623,-5.58461494525787
ENSG00000181827.16,RFX7,RFX7,-0.342,-0.79,0.107,5.067,-1.556,0.130311907282128,0.673825352446623,-5.64307963597859
ENSG00000197665.7,,,1.771,-0.556,4.098,-5.365,1.556,0.130435858856275,0.674063626808144,-4.44521627801549
ENSG00000262681.2,,,1.381,-0.433,3.194,-4.06,1.556,0.130436556579823,0.674063626808144,-4.49049188967836
ENSG00000267561.2,,,-2.985,-6.907,0.937,-3.943,-1.556,0.130474579843268,0.674063626808144,-4.5078230513716
ENSG00000154874.18,CCDC144BP,CCDC144BP,2.355,-0.739,5.45,-2.865,1.555,0.130488052792141,0.674063626808144,-4.61724313729771
ENSG00000212901.4,KRTAP3-1,KRTAP3-1,1.533,-0.482,3.548,-5.233,1.555,0.130603676383947,0.674211390333933,-4.57794480050655
ENSG00000143324.14,XPR1,XPR1,-0.255,-0.59,0.08,5.799,-1.555,0.130606946060102,0.674211390333933,-5.64593095973997
ENSG00000161642.18,ZNF385A,ZNF385A,-0.661,-1.53,0.208,4.281,-1.555,0.130614227862088,0.674211390333933,-5.35179171800791
ENSG00000241468.8,ATP5MF,ATP5MF,-0.396,-0.917,0.125,6.328,-1.554,0.130736430780454,0.674291118774198,-5.66464337680765
ENSG00000022277.13,RTF2,RTF2,-0.244,-0.565,0.077,6.129,-1.554,0.130790263944405,0.674291118774198,-5.69091217375929
ENSG00000183283.16,DAZAP2,DAZAP2,-0.281,-0.651,0.089,7.773,-1.554,0.130803532689584,0.674291118774198,-5.77562760524429
ENSG00000270882.3,H4C14,H4C14,0.718,-0.226,1.663,3.671,1.554,0.130805698243093,0.674291118774198,-5.23795594645517
ENSG00000125352.6,RNF113A,RNF113A,-0.383,-0.886,0.121,3.552,-1.554,0.130836049745432,0.674291118774198,-5.26114194227292
ENSG00000066583.12,ISOC1,ISOC1,-0.336,-0.778,0.106,4.019,-1.554,0.130888845543449,0.674291118774198,-5.46351841173691
ENSG00000134324.12,LPIN1,LPIN1,0.51,-0.161,1.182,5.878,1.554,0.130948714869874,0.674291118774198,-5.74057619077496
ENSG00000102302.8,FGD1,FGD1,-0.612,-1.417,0.193,3.252,-1.553,0.131092967333258,0.674291118774198,-5.09224305630665
ENSG00000182568.18,SATB1,SATB1,-0.565,-1.308,0.179,4.453,-1.553,0.131142750627842,0.674291118774198,-5.48030904004568
ENSG00000137076.22,TLN1,TLN1,-0.338,-0.784,0.107,8.223,-1.553,0.131154445935229,0.674291118774198,-5.78105276812958
ENSG00000152463.15,OLAH,OLAH,-1.819,-4.213,0.575,-2.894,-1.553,0.131182422284587,0.674291118774198,-4.53422240141203
ENSG00000170876.8,TMEM43,TMEM43,0.232,-0.073,0.537,6.825,1.553,0.131187041347618,0.674291118774198,-5.75685253976131
ENSG00000240875.6,LINC00886,LINC00886,1.039,-0.329,2.408,1.601,1.553,0.131195968092452,0.674291118774198,-4.92372931388797
ENSG00000062822.16,POLD1,POLD1,-0.49,-1.134,0.155,4.217,-1.552,0.131213958695783,0.674291118774198,-5.50861380819197
ENSG00000100418.8,DESI1,DESI1,0.357,-0.113,0.826,5.761,1.552,0.131224266994687,0.674291118774198,-5.67161697795721
ENSG00000114541.15,FRMD4B,FRMD4B,-0.468,-1.084,0.148,4.448,-1.552,0.131235457273158,0.674291118774198,-5.5411545849295
ENSG00000140319.11,SRP14,SRP14,-0.336,-0.779,0.106,7.676,-1.552,0.131249535016879,0.674291118774198,-5.77076611352072
ENSG00000014641.21,MDH1,MDH1,-0.36,-0.833,0.114,7.193,-1.552,0.131272380495428,0.674291118774198,-5.74811224125457
ENSG00000171862.15,PTEN,PTEN,-0.26,-0.602,0.082,6.756,-1.552,0.131282384151118,0.674291118774198,-5.76522307254999
ENSG00000111727.12,HCFC2,HCFC2,0.466,-0.148,1.08,4.713,1.552,0.131300792156213,0.674291118774198,-5.36943117247039
ENSG00000171815.6,PCDHB1,PCDHB1,-1.14,-2.64,0.361,-4.551,-1.552,0.131353016058548,0.674291118774198,-4.47619030679598
ENSG00000261268.2,QKILA,QKILA,1.19,-0.377,2.758,-4.595,1.552,0.131369151661791,0.674291118774198,-4.51433591209947
ENSG00000088179.9,PTPN4,PTPN4,0.498,-0.158,1.153,4.335,1.552,0.131382472158844,0.674291118774198,-5.4987535635606
ENSG00000163431.14,LMOD1,LMOD1,1.953,-0.619,4.525,-2.298,1.552,0.131410328984455,0.674291118774198,-4.46206134409724
ENSG00000188219.16,POTEE,POTEE,-1.367,-3.168,0.434,-2.206,-1.551,0.131444926553183,0.674301739036744,-4.55002216907917
ENSG00000184887.14,BTBD6,BTBD6,-0.294,-0.682,0.093,5.307,-1.551,0.131521814916839,0.674453574307996,-5.61402128094774
ENSG00000165841.11,CYP2C19,CYP2C19,1.608,-0.511,3.726,-3.952,1.551,0.131539594834888,0.674453574307996,-4.57290952969946
ENSG00000267251.2,,,-1.526,-3.536,0.485,-4.952,-1.551,0.131638974452704,0.674796226608446,-4.45220488500959
ENSG00000260086.5,,,-0.695,-1.61,0.221,-1.45,-1.55,0.131721134903536,0.674938423813168,-4.64857485993228
ENSG00000260329.2,TMEM263-DT,TMEM263-DT,-0.94,-2.178,0.299,-1.897,-1.55,0.131733467718388,0.674938423813168,-4.54481121358781
ENSG00000196605.7,ZNF846,ZNF846,-0.532,-1.233,0.169,2.212,-1.55,0.131764389829807,0.674938423813168,-4.96064293560178
ENSG00000176809.11,LRRC37A3,LRRC37A3,0.813,-0.259,1.885,2.56,1.55,0.131820434740526,0.675058698658871,-5.0570795560608
ENSG00000101182.15,PSMA7,PSMA7,-0.286,-0.664,0.091,7.305,-1.55,0.131888716860894,0.675105715844353,-5.75464775468541
ENSG00000188167.9,TMPPE,TMPPE,-0.375,-0.869,0.119,1.863,-1.55,0.131905356204836,0.675105715844353,-5.02499005142119
ENSG00000118046.17,STK11,STK11,0.294,-0.094,0.681,5.942,1.549,0.131927315720476,0.675105715844353,-5.72493272029036
ENSG00000175224.17,ATG13,ATG13,0.402,-0.128,0.932,5.816,1.549,0.132053826040224,0.67548285768478,-5.64542344512317
ENSG00000274180.1,NATD1,NATD1,0.505,-0.161,1.172,3.705,1.549,0.132066185344738,0.67548285768478,-5.22287354020195
ENSG00000237491.10,LINC01409,LINC01409,-0.888,-2.059,0.284,-1.653,-1.549,0.132137982514354,0.675683368900485,-4.63230801933001
ENSG00000183696.14,UPP1,UPP1,0.788,-0.252,1.828,5.558,1.548,0.132266418819886,0.675924852377649,-5.37306440545871
ENSG00000134962.7,KLB,KLB,1.041,-0.333,2.415,-2.139,1.548,0.132316353465264,0.675924852377649,-4.61657741554621
ENSG00000023287.13,RB1CC1,RB1CC1,0.277,-0.089,0.643,6.386,1.548,0.132369618627253,0.675924852377649,-5.72238114052646
ENSG00000198081.11,ZBTB14,ZBTB14,-0.479,-1.111,0.154,3.652,-1.547,0.132407198693229,0.675924852377649,-5.26536150021958
ENSG00000143799.14,PARP1,PARP1,-0.29,-0.674,0.093,6.502,-1.547,0.132443477230704,0.675924852377649,-5.7609365175601
ENSG00000183049.14,CAMK1D,CAMK1D,-0.548,-1.271,0.176,5.116,-1.547,0.132449154322737,0.675924852377649,-5.68548654947857
ENSG00000224167.3,LINC01357,LINC01357,1.764,-0.566,4.095,-3.964,1.547,0.132470008655722,0.675924852377649,-4.46027042257856
ENSG00000138794.10,CASP6,CASP6,0.397,-0.127,0.92,4.587,1.547,0.13247187366186,0.675924852377649,-5.53100082680158
ENSG00000077147.16,TM9SF3,TM9SF3,-0.223,-0.517,0.071,8.206,-1.547,0.132478662576478,0.675924852377649,-5.79814446492107
ENSG00000152785.8,BMP3,BMP3,-0.979,-2.272,0.314,1.359,-1.547,0.132586817158867,0.676159117098717,-5.08329447362006
ENSG00000159459.12,UBR1,UBR1,0.318,-0.102,0.739,5.505,1.547,0.13259867493904,0.676159117098717,-5.62884280056281
ENSG00000290866.1,OTOAP1,OTOAP1,-2.032,-4.716,0.653,-4.366,-1.547,0.132622429817819,0.676159117098717,-4.49104002514864
ENSG00000012660.14,ELOVL5,ELOVL5,-0.368,-0.854,0.118,7.227,-1.546,0.132740240717863,0.67633045271014,-5.75712594829902
ENSG00000070731.11,ST6GALNAC2,ST6GALNAC2,0.696,-0.224,1.617,2.98,1.546,0.132756440834208,0.67633045271014,-5.21180839544349
ENSG00000237765.8,FAM200B,FAM200B,-0.404,-0.939,0.13,4.592,-1.546,0.132803556621686,0.67633045271014,-5.49520550515917
ENSG00000183145.9,RIPPLY3,RIPPLY3,-1.252,-2.907,0.403,-3.555,-1.546,0.132841229947295,0.67633045271014,-4.53035861661841
ENSG00000171236.10,LRG1,LRG1,-0.544,-1.263,0.175,2.848,-1.546,0.13287034811717,0.67633045271014,-5.56276308168111
ENSG00000114354.15,TFG,TFG,-0.258,-0.6,0.083,7.081,-1.546,0.132871231994537,0.67633045271014,-5.76556420525435
ENSG00000068438.15,FTSJ1,FTSJ1,0.273,-0.088,0.635,5.57,1.545,0.13288441552766,0.67633045271014,-5.59454586805268
ENSG00000135776.5,ABCB10,ABCB10,0.296,-0.095,0.687,4.955,1.545,0.132950757170338,0.676502011816667,-5.57545062538759
ENSG00000039650.12,PNKP,PNKP,0.36,-0.116,0.836,4.79,1.545,0.132997342749152,0.67657298532268,-5.5236668416561
ENSG00000185133.14,INPP5J,INPP5J,0.581,-0.188,1.349,1.646,1.545,0.133115910506527,0.676974815741415,-5.11083475784146
ENSG00000291090.1,CCDC144BP,CCDC144BP,2.443,-0.79,5.676,-0.175,1.544,0.133174892770578,0.676974815741415,-4.76164924187546
ENSG00000150628.7,SPATA4,SPATA4,-1.984,-4.61,0.642,-1.784,-1.544,0.133183818899203,0.676974815741415,-4.50891922279781
ENSG00000138777.20,PPA2,PPA2,-0.375,-0.872,0.121,5.889,-1.544,0.133210949623013,0.676974815741415,-5.68446873530488
ENSG00000142208.18,AKT1,AKT1,-0.264,-0.612,0.085,7.406,-1.544,0.133239616412203,0.676974815741415,-5.79343201528108
ENSG00000068383.19,INPP5A,INPP5A,-0.414,-0.961,0.134,4.65,-1.544,0.133272831645389,0.676977652538327,-5.47332150093903
ENSG00000115286.21,NDUFS7,NDUFS7,-0.279,-0.649,0.091,5.363,-1.543,0.13337262854948,0.677040568503875,-5.61472984781906
ENSG00000020129.16,NCDN,NCDN,0.316,-0.102,0.734,5.607,1.543,0.133401504023187,0.677040568503875,-5.69705603253507
ENSG00000048991.18,R3HDM1,R3HDM1,0.402,-0.13,0.933,4.964,1.543,0.133448042241941,0.677040568503875,-5.60542307541406
ENSG00000119048.9,UBE2B,UBE2B,0.258,-0.084,0.599,5.946,1.543,0.133473476117164,0.677040568503875,-5.67823023625636
ENSG00000113658.18,SMAD5,SMAD5,-0.234,-0.543,0.076,6.325,-1.543,0.133478259837098,0.677040568503875,-5.74852056611041
ENSG00000070495.15,JMJD6,JMJD6,0.364,-0.118,0.846,4.768,1.543,0.133520728981539,0.677040568503875,-5.57455962043398
ENSG00000290374.1,,FAM86EP,0.716,-0.233,1.665,1.107,1.543,0.133533749187462,0.677040568503875,-4.88026123390699
ENSG00000197302.11,KRBOX5,KRBOX5,0.29,-0.094,0.674,4.148,1.543,0.133546497086944,0.677040568503875,-5.48699241792323
ENSG00000230989.8,HSBP1,HSBP1,-0.357,-0.83,0.116,7.328,-1.542,0.133609165923873,0.677192667384326,-5.7645864302722
ENSG00000227671.5,ZNF731P,ZNF731P,-0.535,-1.244,0.174,3.104,-1.542,0.133690483944365,0.677439191436492,-5.13883365854933
ENSG00000187860.11,CCDC157,CCDC157,0.985,-0.321,2.291,2.602,1.542,0.133794516600898,0.67747951574886,-4.98556507964816
ENSG00000184047.21,DIABLO,DIABLO,0.305,-0.099,0.708,5.783,1.542,0.133798287056119,0.67747951574886,-5.66716821682786
ENSG00000213639.11,PPP1CB,PPP1CB,-0.319,-0.742,0.104,8.313,-1.542,0.133840447977801,0.67747951574886,-5.80696988611781
ENSG00000289143.1,,,1.887,-0.615,4.388,-3.083,1.541,0.133850772995429,0.67747951574886,-4.61043888130319
ENSG00000105379.10,ETFB,ETFB,-0.351,-0.816,0.114,5.325,-1.541,0.133861847395433,0.67747951574886,-5.65335757698483
ENSG00000166925.9,TSC22D4,TSC22D4,-0.413,-0.962,0.135,5.318,-1.541,0.133953663627678,0.677676549263617,-5.57617830580145
ENSG00000162076.13,FLYWCH2,FLYWCH2,-0.422,-0.982,0.138,4.315,-1.541,0.133981032277146,0.677676549263617,-5.31014249430507
ENSG00000271943.5,TPM4P2,TPM4P2,-4.662,-10.847,1.523,-3.177,-1.54,0.134127728015776,0.677676549263617,-4.56586938980538
ENSG00000142192.22,APP,APP,-0.455,-1.058,0.149,9.719,-1.54,0.134130472526801,0.677676549263617,-5.81991176406926
ENSG00000158669.11,GPAT4,GPAT4,0.329,-0.108,0.766,6.19,1.54,0.134139428167959,0.677676549263617,-5.74826346594744
ENSG00000131236.18,CAP1,CAP1,-0.277,-0.644,0.09,8.881,-1.54,0.134143927853816,0.677676549263617,-5.81051079544055
ENSG00000189306.11,RRP7A,RRP7A,0.582,-0.19,1.354,5.983,1.54,0.134192386908389,0.677676549263617,-5.71132925297609
ENSG00000176225.15,RTTN,RTTN,0.651,-0.213,1.515,3.525,1.54,0.134211078364102,0.677676549263617,-5.20402050566511
ENSG00000162704.16,ARPC5,ARPC5,-0.333,-0.775,0.109,8.093,-1.54,0.134253713566498,0.677676549263617,-5.78668054724797
ENSG00000126778.12,SIX1,SIX1,-0.636,-1.481,0.208,3.959,-1.54,0.134255795614728,0.677676549263617,-5.43864998274479
ENSG00000180855.16,ZNF443,ZNF443,-0.438,-1.018,0.143,1.686,-1.54,0.134275202718113,0.677676549263617,-5.02436146954098
ENSG00000230533.5,LINC03004,LINC03004,1.231,-0.403,2.865,-4.948,1.54,0.134335868673288,0.677676549263617,-4.58064926708812
ENSG00000258017.3,TUBA1B-AS1,TUBA1B-AS1,-0.834,-1.941,0.273,0.442,-1.539,0.134367143442709,0.677676549263617,-4.81776987915115
ENSG00000119718.11,EIF2B2,EIF2B2,0.55,-0.18,1.281,5.161,1.539,0.134409012990197,0.677676549263617,-5.56507026088661
ENSG00000092199.19,HNRNPC,HNRNPC,0.396,-0.13,0.921,9.164,1.539,0.13440955084315,0.677676549263617,-5.81825449869979
ENSG00000103044.11,HAS3,HAS3,-0.602,-1.401,0.197,4.959,-1.539,0.134425008100116,0.677676549263617,-5.78839340953073
