ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000065548.18,ZC3H15,ZC3H15,0.247,6.483,1.335,0.192,0.46,-6.23226880617948
ENSG00000131467.12,PSME3,PSME3,-0.217,7.226,-1.334,0.192,0.46,-6.25295359545868
ENSG00000227496.3,,,-1.338,-2.367,-1.333,0.193,0.46,-4.90485280419317
ENSG00000235770.6,LINC00607,LINC00607,2.19,-1.296,1.333,0.193,0.46,-4.90876826640182
ENSG00000289164.1,,,-0.585,-1.761,-1.331,0.193,0.461,-5.01852059642232
ENSG00000178821.13,TMEM52,TMEM52,-0.488,-1.374,-1.332,0.193,0.461,-5.0659131043951
ENSG00000236423.8,LINC01134,LINC01134,-0.622,-0.802,-1.331,0.193,0.461,-5.08881607597751
ENSG00000163202.5,LCE3D,LCE3D,1.268,-4.527,1.331,0.193,0.462,-5.17191604408563
ENSG00000188868.14,ZNF563,ZNF563,-0.443,1.208,-1.334,0.193,0.46,-5.3268769187578
ENSG00000252690.3,,,-0.408,-0.203,-1.332,0.193,0.461,-5.34527507845105
ENSG00000056558.11,TRAF1,TRAF1,0.584,1.804,1.333,0.193,0.46,-5.40014932701395
ENSG00000186272.13,ZNF17,ZNF17,-0.314,2.19,-1.331,0.193,0.462,-5.54938939364215
ENSG00000205236.6,,,0.572,1.803,1.333,0.193,0.46,-5.57154602834067
ENSG00000007944.15,MYLIP,MYLIP,-0.442,4.013,-1.331,0.193,0.462,-5.74513204852263
ENSG00000136932.15,TRMO,TRMO,0.198,3.534,1.333,0.193,0.461,-5.7605100127213
ENSG00000130021.15,PUDP,PUDP,-0.444,4.367,-1.332,0.193,0.461,-5.88764992159596
ENSG00000220205.10,VAMP2,VAMP2,-0.233,4.694,-1.332,0.193,0.461,-6.0125665839578
ENSG00000123545.6,NDUFAF4,NDUFAF4,-0.334,4.162,-1.331,0.193,0.462,-6.0389191958664
ENSG00000204520.14,MICA,MICA,0.492,4.719,1.331,0.193,0.461,-6.08369648070684
ENSG00000030419.17,IKZF2,IKZF2,0.221,4.302,1.331,0.193,0.462,-6.12243191154623
ENSG00000159199.14,ATP5MC1,ATP5MC1,-0.448,5.304,-1.334,0.193,0.46,-6.12781465494798
ENSG00000182606.17,TRAK1,TRAK1,0.285,6.879,1.334,0.193,0.46,-6.22322097211559
ENSG00000132463.15,GRSF1,GRSF1,-0.192,7.048,-1.332,0.193,0.461,-6.2457118270907
ENSG00000290443.1,,,1.761,-2.741,1.33,0.194,0.462,-4.96228885561112
ENSG00000288864.1,ARHGAP11A-SCG5,ARHGAP11A-SCG5,-1.168,-0.459,-1.33,0.194,0.462,-5.04182439557937
ENSG00000281189.1,GHET1,GHET1,-0.525,-0.83,-1.328,0.194,0.463,-5.08066104969863
ENSG00000273148.2,LCDR,LCDR,-0.534,-1.287,-1.33,0.194,0.462,-5.13139074928313
ENSG00000182379.10,NXPH4,NXPH4,-0.926,0.874,-1.329,0.194,0.463,-5.38085066261664
ENSG00000102796.12,DHRS12,DHRS12,0.48,2.563,1.328,0.194,0.463,-5.44947882065688
ENSG00000143514.18,TP53BP2,TP53BP2,0.251,5.468,1.329,0.194,0.462,-6.0750803383562
ENSG00000173418.12,NAA20,NAA20,-0.307,6.196,-1.328,0.194,0.463,-6.22042718008112
ENSG00000134250.21,NOTCH2,NOTCH2,0.281,6.97,1.33,0.194,0.462,-6.23900540302036
ENSG00000146223.16,RPL7L1,RPL7L1,0.13,7.532,1.328,0.194,0.463,-6.26411664954957
ENSG00000081277.13,PKP1,PKP1,-0.831,4.131,-1.329,0.194,0.463,-6.271351753597
ENSG00000167371.21,PRRT2,PRRT2,-1.12,-1.867,-1.326,0.195,0.464,-4.89547403687003
ENSG00000271155.1,,,-1.072,-2.113,-1.325,0.195,0.465,-4.91054478282396
ENSG00000137142.5,IGFBPL1,IGFBPL1,-1.402,-1.19,-1.327,0.195,0.464,-4.96735002623773
ENSG00000099365.11,STX1B,STX1B,-1.062,-2.261,-1.325,0.195,0.465,-4.98417230721611
ENSG00000286193.3,CPLANE1-AS1,CPLANE1-AS1,-0.634,-2.453,-1.325,0.195,0.465,-5.00148088658848
ENSG00000168060.16,NAALADL1,NAALADL1,-0.833,-0.473,-1.325,0.195,0.465,-5.04702210713519
ENSG00000260136.6,,,0.595,0.65,1.328,0.195,0.463,-5.06439574174086
ENSG00000260526.1,AP1AR-DT,AP1AR-DT,-0.476,-0.672,-1.327,0.195,0.464,-5.07804066083438
ENSG00000228340.8,MIR646HG,MIR646HG,0.902,-0.158,1.325,0.195,0.465,-5.19552631969938
ENSG00000102098.19,SCML2,SCML2,-0.738,-0.013,-1.325,0.195,0.465,-5.22353498043619
ENSG00000289293.1,,,0.395,0.805,1.327,0.195,0.464,-5.29066400575356
ENSG00000197142.11,ACSL5,ACSL5,0.813,3.992,1.325,0.195,0.465,-5.35430328316657
ENSG00000260917.1,,,-0.417,2.03,-1.326,0.195,0.464,-5.51061083944029
ENSG00000106025.9,TSPAN12,TSPAN12,-0.81,3.87,-1.326,0.195,0.464,-5.53215319639788
ENSG00000069535.14,MAOB,MAOB,-0.694,0.623,-1.326,0.195,0.464,-5.7145728852394
ENSG00000123297.20,TSFM,TSFM,-0.273,4.479,-1.327,0.195,0.464,-5.97296035704345
ENSG00000108375.13,RNF43,RNF43,-0.197,0.937,-1.325,0.195,0.465,-5.98620148187713
ENSG00000167716.19,WDR81,WDR81,0.218,5.349,1.325,0.195,0.465,-6.13191213496026
ENSG00000112110.10,MRPL18,MRPL18,0.289,5.704,1.325,0.195,0.465,-6.16690869803019
ENSG00000162430.18,SELENON,SELENON,-0.244,7.025,-1.325,0.195,0.465,-6.2119723035311
ENSG00000008394.13,MGST1,MGST1,-0.455,8.131,-1.327,0.195,0.463,-6.26749163990337
ENSG00000213585.11,VDAC1,VDAC1,-0.18,7.913,-1.325,0.195,0.465,-6.27454964352777
ENSG00000230836.1,LINC01293,LINC01293,1.087,-5.05,1.322,0.196,0.466,-4.80482323150093
ENSG00000185269.12,NOTUM,NOTUM,1.695,-3.627,1.324,0.196,0.465,-4.80783881927958
ENSG00000286548.1,,,1.01,-3.868,1.324,0.196,0.465,-4.84936047138261
ENSG00000280109.3,PLAC4,PLAC4,1.327,-4.211,1.322,0.196,0.465,-4.87383971714623
ENSG00000287811.3,,,-0.803,-1.508,-1.323,0.196,0.465,-4.9146134986211
ENSG00000104814.13,MAP4K1,MAP4K1,1.279,-2.155,1.323,0.196,0.465,-4.99034800008783
ENSG00000239697.12,TNFSF12,TNFSF12,-0.804,1.765,-1.324,0.196,0.465,-5.14104341555097
ENSG00000185664.15,PMEL,PMEL,-0.485,0.101,-1.322,0.196,0.466,-5.22561998463123
ENSG00000161298.19,ZNF382,ZNF382,-0.784,1.249,-1.322,0.196,0.465,-5.23881005755792
ENSG00000233834.7,GIRGL,GIRGL,-0.516,-0.609,-1.322,0.196,0.466,-5.2813066852994
ENSG00000184371.14,CSF1,CSF1,-1.779,4.254,-1.322,0.196,0.465,-5.29496361115961
ENSG00000147231.14,RADX,RADX,-0.896,0.835,-1.323,0.196,0.465,-5.33459583951793
ENSG00000079819.20,EPB41L2,EPB41L2,-0.632,4.74,-1.322,0.196,0.465,-5.66072371678831
ENSG00000110200.9,ANAPC15,ANAPC15,-0.404,4.358,-1.324,0.196,0.465,-5.85982059040641
ENSG00000087338.5,GMCL1,GMCL1,-0.183,4.899,-1.323,0.196,0.465,-5.95389050590155
ENSG00000167395.10,ZNF646,ZNF646,-0.262,4.522,-1.322,0.196,0.466,-6.00979965813172
ENSG00000100124.15,ANKRD54,ANKRD54,0.362,4.993,1.323,0.196,0.465,-6.02303135461936
ENSG00000117408.11,IPO13,IPO13,0.304,5.353,1.324,0.196,0.465,-6.14081402533948
ENSG00000141401.12,IMPA2,IMPA2,-0.407,4.695,-1.324,0.196,0.465,-6.15975356814444
ENSG00000170340.11,B3GNT2,B3GNT2,-0.299,5.53,-1.323,0.196,0.465,-6.16077928057371
ENSG00000157625.16,TAB3,TAB3,0.192,5.251,1.323,0.196,0.465,-6.16377643285275
ENSG00000119523.10,ALG2,ALG2,0.193,5.763,1.323,0.196,0.465,-6.1967687478761
ENSG00000172053.18,QARS1,QARS1,0.246,7.093,1.323,0.196,0.465,-6.25421350157299
ENSG00000133872.14,SARAF,SARAF,-0.233,7.855,-1.322,0.196,0.466,-6.25779365824721
ENSG00000136842.14,TMOD1,TMOD1,2.105,-1.373,1.321,0.197,0.466,-4.86291079417171
ENSG00000265055.2,,,-1.039,-2.783,-1.319,0.197,0.467,-4.89235185935927
ENSG00000276931.1,,,-0.756,-2.17,-1.319,0.197,0.466,-4.96508158791273
ENSG00000270761.2,CD2AP-DT,CD2AP-DT,-0.505,-1.863,-1.321,0.197,0.466,-5.06094655793043
ENSG00000183971.10,NPW,NPW,-0.752,-0.733,-1.32,0.197,0.466,-5.07885919705341
ENSG00000122707.12,RECK,RECK,-0.988,2.381,-1.32,0.197,0.466,-5.11142240955547
ENSG00000288746.2,,,-0.561,-0.84,-1.32,0.197,0.466,-5.21684437830515
ENSG00000168062.10,BATF2,BATF2,-0.851,0.676,-1.321,0.197,0.466,-5.23243674053916
ENSG00000185483.13,ROR1,ROR1,-1.004,1.17,-1.321,0.197,0.466,-5.24661720038235
ENSG00000228288.9,PCAT6,PCAT6,-0.592,0.655,-1.321,0.197,0.466,-5.25314780276624
ENSG00000140465.15,CYP1A1,CYP1A1,2.16,2.846,1.321,0.197,0.466,-5.46963286038679
ENSG00000269609.6,C10orf95-AS1,C10orf95-AS1,-0.468,2.354,-1.321,0.197,0.466,-5.63143313051511
ENSG00000101003.12,GINS1,GINS1,-0.883,3.599,-1.321,0.197,0.466,-5.75672767895693
ENSG00000197128.13,ZNF772,ZNF772,-0.322,3.753,-1.32,0.197,0.466,-5.78578871807276
ENSG00000112304.11,ACOT13,ACOT13,-0.405,4.485,-1.321,0.197,0.466,-5.81054607953525
ENSG00000162585.17,FAAP20,FAAP20,-0.468,4.513,-1.319,0.197,0.467,-5.81921174961196
ENSG00000184162.15,NR2C2AP,NR2C2AP,-0.325,3.171,-1.32,0.197,0.466,-5.85534582855983
ENSG00000121289.18,CEP89,CEP89,0.316,5.067,1.321,0.197,0.466,-6.00089824349051
ENSG00000235750.10,KIAA0040,KIAA0040,0.474,3.469,1.319,0.197,0.467,-6.00620617192935
ENSG00000112578.10,BYSL,BYSL,0.17,4.387,1.321,0.197,0.466,-6.09837953485849
ENSG00000204839.9,MROH6,MROH6,0.316,3.063,1.319,0.197,0.466,-6.15911710437189
ENSG00000107104.21,KANK1,KANK1,-0.35,5.415,-1.321,0.197,0.466,-6.17209458365657
ENSG00000111817.19,DSE,DSE,0.346,5.432,1.32,0.197,0.466,-6.1723952954494
ENSG00000101413.12,RPRD1B,RPRD1B,0.174,5.497,1.321,0.197,0.466,-6.19265224967503
ENSG00000133243.10,BTBD2,BTBD2,-0.199,6.333,-1.32,0.197,0.466,-6.21484686994622
ENSG00000123144.11,TRIR,TRIR,-0.2,6.871,-1.32,0.197,0.466,-6.24109297943678
ENSG00000172531.16,PPP1CA,PPP1CA,-0.201,7.342,-1.321,0.197,0.466,-6.26048566288703
ENSG00000243627.5,SMIM34,SMIM34,1.068,-4.205,1.317,0.198,0.467,-4.83570528988654
ENSG00000258057.6,BCDIN3D-AS1,BCDIN3D-AS1,1.339,-1.859,1.316,0.198,0.468,-4.89786138396353
ENSG00000224376.3,,,0.746,-1.961,1.317,0.198,0.467,-4.9922946952458
ENSG00000198216.14,CACNA1E,CACNA1E,1.342,-3.766,1.318,0.198,0.467,-5.06701852405302
ENSG00000293178.1,,,0.957,-2.932,1.317,0.198,0.467,-5.09699042064105
ENSG00000100311.17,PDGFB,PDGFB,-1.374,1.093,-1.318,0.198,0.467,-5.24752565885552
ENSG00000215424.10,MCM3AP-AS1,MCM3AP-AS1,-0.385,1.063,-1.318,0.198,0.467,-5.358122611558
ENSG00000284292.1,,,0.565,2.37,1.318,0.198,0.467,-5.40169870220689
ENSG00000138759.20,FRAS1,FRAS1,0.96,2.718,1.318,0.198,0.467,-5.50299516816664
ENSG00000161920.11,MED11,MED11,-0.29,3.437,-1.318,0.198,0.467,-5.6460942550132
ENSG00000081870.12,IFT25,IFT25,-0.476,4.362,-1.316,0.198,0.468,-5.72337339054893
ENSG00000164647.9,STEAP1,STEAP1,-0.566,4.861,-1.316,0.198,0.468,-5.98741616337838
ENSG00000128739.23,SNRPN,SNRPN,-0.362,6.019,-1.318,0.198,0.467,-6.05765140277812
ENSG00000136824.19,SMC2,SMC2,-0.503,5.013,-1.316,0.198,0.468,-6.07120168240155
ENSG00000104320.15,NBN,NBN,-0.227,5.935,-1.318,0.198,0.467,-6.18739901044808
ENSG00000112992.18,NNT,NNT,0.283,6.348,1.318,0.198,0.467,-6.20825067666973
ENSG00000079999.14,KEAP1,KEAP1,-0.275,6.007,-1.318,0.198,0.467,-6.22405699765368
ENSG00000163636.11,PSMD6,PSMD6,-0.24,6.385,-1.318,0.198,0.467,-6.23751954191193
ENSG00000125775.15,SDCBP2,SDCBP2,0.327,4.163,1.318,0.198,0.467,-6.26412776860239
ENSG00000226530.4,,,-1.347,-5.454,-1.313,0.199,0.469,-4.81207373703463
ENSG00000262655.4,SPON1,SPON1,-2.037,-3.736,-1.314,0.199,0.469,-4.83555756384449
ENSG00000235944.11,ZNF815P,ZNF815P,-1.518,-1.461,-1.315,0.199,0.468,-4.9431332941253
ENSG00000265692.1,LINC01970,LINC01970,-0.752,-3.012,-1.314,0.199,0.469,-5.02088826422641
ENSG00000233117.4,LINC00702,LINC00702,0.923,-2.22,1.315,0.199,0.468,-5.05258900330407
ENSG00000058404.21,CAMK2B,CAMK2B,1.244,-1.089,1.315,0.199,0.469,-5.07291127678188
ENSG00000031691.7,CENPQ,CENPQ,-0.902,2.839,-1.315,0.199,0.468,-5.53470336735713
ENSG00000261087.1,ZNNT1,ZNNT1,0.352,-0.437,1.314,0.199,0.469,-5.54261085707864
ENSG00000106415.13,GLCCI1,GLCCI1,-0.415,2.735,-1.314,0.199,0.469,-5.55862886680297
ENSG00000136144.12,RCBTB1,RCBTB1,0.321,4.921,1.314,0.199,0.469,-5.78693711135629
ENSG00000137364.5,TPMT,TPMT,-0.407,5.389,-1.313,0.199,0.47,-6.08622299287863
ENSG00000140740.11,UQCRC2,UQCRC2,-0.194,7.521,-1.313,0.199,0.469,-6.27704140639972
ENSG00000104529.19,EEF1D,EEF1D,-0.193,7.737,-1.313,0.199,0.469,-6.28782885709847
ENSG00000118680.14,MYL12B,MYL12B,-0.253,9.086,-1.314,0.199,0.469,-6.29565600944756
ENSG00000100473.18,COCH,COCH,1.88,-0.671,1.31,0.2,0.471,-4.85562052072857
ENSG00000277209.1,RPPH1,RPPH1,-2.2,-3.31,-1.311,0.2,0.471,-4.9456557165135
ENSG00000290126.1,,,-0.531,-2.282,-1.31,0.2,0.471,-5.08163988598626
ENSG00000186564.6,FOXD2,FOXD2,-0.836,-0.355,-1.312,0.2,0.47,-5.14611361970385
ENSG00000078900.16,TP73,TP73,-1.084,0.419,-1.312,0.2,0.47,-5.23546452530157
ENSG00000131127.14,ZNF141,ZNF141,-0.537,3.317,-1.312,0.2,0.47,-5.69391840019079
ENSG00000078246.17,TULP3,TULP3,0.36,4.824,1.311,0.2,0.471,-5.74598799857168
ENSG00000221923.9,ZNF880,ZNF880,-0.246,3.257,-1.311,0.2,0.47,-5.7991621301264
ENSG00000153048.11,CARHSP1,CARHSP1,-0.453,5.383,-1.312,0.2,0.47,-5.91137506320841
ENSG00000161955.17,TNFSF13,TNFSF13,-0.423,4.256,-1.31,0.2,0.471,-5.91558396479368
ENSG00000196693.15,ZNF33B,ZNF33B,0.285,4.448,1.312,0.2,0.47,-5.94356542702387
ENSG00000122912.15,SLC25A16,SLC25A16,0.374,4.896,1.31,0.2,0.471,-6.01618812652651
ENSG00000140396.13,NCOA2,NCOA2,-0.163,4.832,-1.311,0.2,0.47,-6.03227552945648
ENSG00000203880.13,PCMTD2,PCMTD2,-0.292,4.974,-1.311,0.2,0.47,-6.04146067574074
ENSG00000001084.13,GCLC,GCLC,-0.358,6.819,-1.311,0.2,0.47,-6.28962189515606
ENSG00000285839.1,,,2.863,-4.716,1.308,0.201,0.472,-4.89359909360614
ENSG00000271966.1,ARFGEF1-DT,ARFGEF1-DT,-0.679,-2.918,-1.307,0.201,0.472,-4.93418659357789
ENSG00000213468.7,FIRRE,FIRRE,1.397,-3.894,1.309,0.201,0.472,-5.03290581860001
ENSG00000263809.1,,,-1.579,-2.096,-1.308,0.201,0.472,-5.060205501658
ENSG00000244219.7,TMEM225B,TMEM225B,1.042,-1.441,1.308,0.201,0.472,-5.12038988712854
ENSG00000175556.17,LONRF3,LONRF3,1.042,0.983,1.308,0.201,0.472,-5.30011122470834
ENSG00000149531.15,FRG1BP,FRG1BP,0.48,1.28,1.309,0.201,0.471,-5.37428356779429
ENSG00000167840.14,ZNF232,ZNF232,-0.382,2.601,-1.309,0.201,0.471,-5.59660486868152
ENSG00000134569.10,LRP4,LRP4,0.626,2.957,1.308,0.201,0.472,-5.59696645633606
ENSG00000165898.14,ISCA2,ISCA2,-0.635,4.239,-1.307,0.201,0.472,-5.69480483774804
ENSG00000175575.13,PAAF1,PAAF1,0.37,4.188,1.307,0.201,0.472,-5.92931385006081
ENSG00000169972.13,PUSL1,PUSL1,0.253,4.043,1.309,0.201,0.471,-5.9861829002424
ENSG00000276850.5,,,-0.633,1.117,-1.306,0.201,0.473,-6.15212782845426
ENSG00000213625.9,LEPROT,LEPROT,-0.314,6.741,-1.307,0.201,0.472,-6.21663272113169
ENSG00000103249.19,CLCN7,CLCN7,0.332,6.124,1.307,0.201,0.472,-6.21702142006877
ENSG00000048162.22,NOP16,NOP16,0.236,4.795,1.309,0.201,0.471,-6.22110196051473
ENSG00000111144.10,LTA4H,LTA4H,-0.225,6.537,-1.309,0.201,0.472,-6.23704537311445
ENSG00000115694.15,STK25,STK25,0.219,6.407,1.309,0.201,0.471,-6.24253729042987
ENSG00000170099.6,SERPINA6,SERPINA6,1.205,-4.961,1.306,0.202,0.473,-4.815823653242
ENSG00000174807.4,CD248,CD248,-1.509,-2.937,-1.305,0.202,0.473,-4.83350156272014
ENSG00000218537.1,MIF-AS1,MIF-AS1,-0.961,-1.672,-1.304,0.202,0.474,-4.98297228629032
ENSG00000236532.6,LINC01695,LINC01695,1.013,-4.251,1.304,0.202,0.473,-4.99902157373342
ENSG00000223685.8,LINC00571,LINC00571,0.549,-0.41,1.305,0.202,0.473,-5.08452984558715
ENSG00000174586.11,ZNF497,ZNF497,-0.562,-0.348,-1.306,0.202,0.473,-5.19041245606276
ENSG00000289006.1,,,-0.667,-0.745,-1.305,0.202,0.473,-5.23794734168302
ENSG00000188897.10,,,0.796,0.1,1.305,0.202,0.473,-5.36085406121767
ENSG00000243147.8,MRPL33,MRPL33,-0.515,4.923,-1.306,0.202,0.473,-5.85587149542672
ENSG00000189376.12,C8orf76,C8orf76,-0.29,4.319,-1.305,0.202,0.473,-5.95132052846931
ENSG00000172765.19,TMCC1,TMCC1,-0.278,4.836,-1.305,0.202,0.473,-6.0875467066958
ENSG00000081320.11,STK17B,STK17B,0.3,5.353,1.306,0.202,0.473,-6.096442246661
ENSG00000082805.21,ERC1,ERC1,0.245,5.827,1.304,0.202,0.474,-6.14138434934778
ENSG00000182552.15,RWDD4,RWDD4,0.213,5.388,1.304,0.202,0.474,-6.16047543256529
ENSG00000129245.13,FXR2,FXR2,0.176,5.541,1.306,0.202,0.473,-6.17941913613774
ENSG00000010017.13,RANBP9,RANBP9,0.352,6.017,1.306,0.202,0.473,-6.22348431772603
ENSG00000146963.18,LUC7L2,LUC7L2,0.174,6.045,1.305,0.202,0.473,-6.25514128002537
ENSG00000166340.18,TPP1,TPP1,0.356,6.902,1.304,0.202,0.473,-6.26234119440532
ENSG00000153815.18,CMIP,CMIP,0.392,6.396,1.305,0.202,0.473,-6.28287347991059
ENSG00000134107.5,BHLHE40,BHLHE40,0.512,6.921,1.304,0.202,0.474,-6.29050634714576
ENSG00000226465.5,,,-0.909,-2.377,-1.301,0.203,0.475,-4.96126149458496
ENSG00000225217.1,HSPA7,HSPA7,1.032,-3.346,1.302,0.203,0.474,-5.01499714513097
ENSG00000280027.1,,,-0.725,-2.763,-1.301,0.203,0.475,-5.06494260306538
ENSG00000107105.15,ELAVL2,ELAVL2,-1.313,-3.234,-1.303,0.203,0.474,-5.10523335766384
ENSG00000236039.3,LINC02889,LINC02889,0.936,-0.529,1.303,0.203,0.474,-5.13860935894614
ENSG00000146205.15,ANO7,ANO7,-0.805,0.529,-1.303,0.203,0.474,-5.14334588049078
ENSG00000289971.1,,,-0.476,-1.342,-1.302,0.203,0.475,-5.14980733408029
ENSG00000285382.1,,,-0.503,0.306,-1.303,0.203,0.474,-5.15819097620627
ENSG00000126016.17,AMOT,AMOT,-0.87,2.708,-1.303,0.203,0.474,-5.2133471121042
ENSG00000026950.17,BTN3A1,BTN3A1,-0.544,3.704,-1.302,0.203,0.474,-5.47312632392
ENSG00000196597.13,ZNF782,ZNF782,0.354,1.337,1.303,0.203,0.474,-5.54281157376387
ENSG00000112186.13,CAP2,CAP2,1.211,3.384,1.302,0.203,0.475,-5.54935260311969
ENSG00000181804.15,SLC9A9,SLC9A9,0.661,1.608,1.301,0.203,0.475,-5.57199221838406
ENSG00000136044.12,APPL2,APPL2,0.336,4.955,1.303,0.203,0.474,-6.01490324805607
ENSG00000137210.14,TMEM14B,TMEM14B,-0.51,5.99,-1.303,0.203,0.474,-6.11010880221561
ENSG00000143493.13,INTS7,INTS7,0.233,4.644,1.301,0.203,0.475,-6.12737282505162
ENSG00000176248.9,ANAPC2,ANAPC2,-0.235,5.021,-1.301,0.203,0.475,-6.14258073202592
ENSG00000105819.15,PMPCB,PMPCB,0.184,5.813,1.301,0.203,0.475,-6.18638516008137
ENSG00000116473.15,RAP1A,RAP1A,-0.189,6.11,-1.301,0.203,0.475,-6.20072789799775
ENSG00000104907.13,TRMT1,TRMT1,0.404,4.781,1.301,0.203,0.475,-6.20275602909903
ENSG00000120805.14,ARL1,ARL1,-0.23,6.839,-1.303,0.203,0.474,-6.22758574519567
ENSG00000196199.14,MPHOSPH8,MPHOSPH8,-0.185,5.487,-1.302,0.203,0.474,-6.23148091965359
ENSG00000264230.9,ANXA8L1,ANXA8L1,0.588,2.236,1.301,0.203,0.475,-6.27766011999949
ENSG00000139926.16,FRMD6,FRMD6,0.389,6.81,1.303,0.203,0.474,-6.27993579675975
ENSG00000284237.1,LINC02767,LINC02767,-0.869,-2.619,-1.299,0.204,0.476,-4.96287752816734
ENSG00000168243.11,GNG4,GNG4,1.2,-0.008,1.3,0.204,0.475,-5.29972433086468
ENSG00000285901.2,,,-2.446,1.426,-1.299,0.204,0.476,-5.36212931120637
ENSG00000222009.9,BTBD19,BTBD19,0.794,1.097,1.299,0.204,0.476,-5.38073490136001
ENSG00000120784.17,ZFP30,ZFP30,-0.386,3.465,-1.299,0.204,0.476,-5.71784590764941
ENSG00000115267.10,IFIH1,IFIH1,-0.615,4.035,-1.3,0.204,0.475,-5.82862410919681
ENSG00000138801.9,PAPSS1,PAPSS1,-0.336,6.326,-1.298,0.204,0.477,-6.1644032600746
ENSG00000132821.12,VSTM2L,VSTM2L,-0.375,4.844,-1.299,0.204,0.476,-6.17523850231361
ENSG00000054598.9,FOXC1,FOXC1,-0.492,4.96,-1.299,0.204,0.476,-6.20475159029194
ENSG00000092330.19,TINF2,TINF2,0.175,5.378,1.298,0.204,0.477,-6.22164822490005
ENSG00000183833.16,CFAP91,CFAP91,-2.016,0.224,-1.296,0.205,0.478,-4.9250725683241
ENSG00000259354.5,SLC30A4-AS1,SLC30A4-AS1,1.117,-3.462,1.295,0.205,0.478,-5.01515132175557
ENSG00000163449.11,TMEM169,TMEM169,-0.792,-1.777,-1.295,0.205,0.478,-5.05188242569048
ENSG00000215817.9,ZC3H11B,ZC3H11B,-0.657,-3.141,-1.295,0.205,0.478,-5.05582165704553
ENSG00000290972.1,,ANKRD20A5P,1.581,-3.184,1.295,0.205,0.478,-5.18652484579871
ENSG00000183250.13,LINC01547,LINC01547,-0.411,1.149,-1.298,0.205,0.477,-5.27827039760198
ENSG00000171631.16,P2RY6,P2RY6,1.046,0.67,1.297,0.205,0.477,-5.45075902912452
ENSG00000164236.12,ANKRD33B,ANKRD33B,-0.614,0.751,-1.298,0.205,0.477,-5.49207613935996
ENSG00000170802.17,FOXN2,FOXN2,0.217,4.506,1.297,0.205,0.477,-6.04199243207235
ENSG00000178921.14,PFAS,PFAS,0.358,4.674,1.296,0.205,0.477,-6.1392828879877
ENSG00000136709.12,WDR33,WDR33,-0.213,6.071,-1.296,0.205,0.478,-6.24837535259766
ENSG00000148840.11,PPRC1,PPRC1,0.242,5.435,1.296,0.205,0.477,-6.25524675716169
ENSG00000173442.13,EHBP1L1,EHBP1L1,0.364,5.505,1.297,0.205,0.477,-6.27074274217183
ENSG00000213753.12,CENPBD2P,CENPBD2P,-1.472,-6.477,-1.293,0.206,0.479,-4.90322302793227
ENSG00000232815.1,DUX4L50,DUX4L50,-1.049,-3.159,-1.293,0.206,0.479,-4.95927416116464
ENSG00000148219.18,ASTN2,ASTN2,0.633,1.455,1.293,0.206,0.479,-5.17331078009054
ENSG00000171115.4,GIMAP8,GIMAP8,-1.285,-2.206,-1.293,0.206,0.479,-5.18173997140093
ENSG00000285128.1,,,0.48,-3.833,1.293,0.206,0.479,-5.18680919228378
ENSG00000226121.2,AHCTF1P1,AHCTF1P1,0.512,-1.301,1.292,0.206,0.479,-5.22211684511037
ENSG00000279145.2,,,-0.555,-1.806,-1.292,0.206,0.479,-5.28109617720018
ENSG00000278784.1,,,0.407,-0.001,1.294,0.206,0.479,-5.29772456395204
ENSG00000219607.4,PPP1R3G,PPP1R3G,-0.87,0.354,-1.294,0.206,0.479,-5.34217260716503
ENSG00000138111.14,MFSD13A,MFSD13A,-0.537,1.926,-1.292,0.206,0.479,-5.42192080077401
ENSG00000010704.19,HFE,HFE,-0.43,4.051,-1.294,0.206,0.479,-5.66189054711052
ENSG00000182362.14,YBEY,YBEY,-0.387,2.862,-1.293,0.206,0.479,-5.68103971261561
ENSG00000135245.10,HILPDA,HILPDA,-1.065,4.557,-1.292,0.206,0.479,-5.71855903203155
ENSG00000128891.17,CCDC32,CCDC32,0.291,4.242,1.293,0.206,0.479,-5.79507826849777
ENSG00000181751.10,MACIR,MACIR,-0.718,4.081,-1.293,0.206,0.479,-5.79770119857276
ENSG00000163071.11,SPATA18,SPATA18,0.623,5.129,1.295,0.206,0.478,-5.85934800998667
ENSG00000159082.18,SYNJ1,SYNJ1,0.321,4.368,1.293,0.206,0.479,-5.98534446823351
ENSG00000075643.6,MOCOS,MOCOS,0.338,2.917,1.294,0.206,0.478,-5.99111697388874
ENSG00000162642.14,C1orf52,C1orf52,0.331,4.563,1.292,0.206,0.479,-6.00117777559331
ENSG00000147535.17,PLPP5,PLPP5,0.193,4.922,1.293,0.206,0.479,-6.01765644266441
ENSG00000155957.19,TMBIM4,TMBIM4,-0.238,6.466,-1.292,0.206,0.479,-6.20918634686504
ENSG00000147457.14,CHMP7,CHMP7,0.178,5.33,1.294,0.206,0.479,-6.22091532361076
ENSG00000109861.17,CTSC,CTSC,-0.516,7.357,-1.294,0.206,0.479,-6.2378959911209
ENSG00000166165.14,CKB,CKB,-0.421,5.229,-1.294,0.206,0.479,-6.25033050203838
ENSG00000100401.21,RANGAP1,RANGAP1,0.333,7.115,1.294,0.206,0.478,-6.30321954415461
