# TIMESTAMP|SAMPLE_ID|JOBID|STATUS|ELAPSED_TIME|NODE
2026-01-13 18:20:58|sample5|4274619|R|1:30:59|green07.bwh.harvard.edu
2026-01-13 18:20:59|sample6|4274622|R|1:30:34|green07.bwh.harvard.edu
2026-01-13 18:20:59|sample7|4274626|R|1:30:09|chanstack2.bwh.harvard.edu
2026-01-13 18:20:59|sample8|4274630|R|1:29:44|chanstack3.bwh.harvard.edu
2026-01-13 18:20:59|sample9|4274633|R|1:29:16|stratus03.bwh.harvard.edu
2026-01-13 18:21:00|sample10|4274637|R|1:28:52|stratus03.bwh.harvard.edu
2026-01-13 18:21:00|sample11|4274639|R|1:28:29|stratus03.bwh.harvard.edu
2026-01-13 18:21:00|sample12|4274642|R|1:28:04|stratus01.bwh.harvard.edu
2026-01-13 18:21:01|sample13|4274645|R|1:27:39|stratus01.bwh.harvard.edu
2026-01-13 18:21:01|sample14|4274647|R|1:27:14|stratus01.bwh.harvard.edu
2026-01-13 18:21:01|sample15|4274651|R|1:26:49|stratus01.bwh.harvard.edu
2026-01-13 18:21:02|sample16|4274655|R|1:25:59|derby16.bwh.harvard.edu
2026-01-13 18:21:02|sample17|4274659|R|1:25:20|cirrus02.bwh.harvard.edu
2026-01-13 18:21:02|sample18|4274664|R|1:24:31|stratus03.bwh.harvard.edu
2026-01-13 18:21:03|sample38|4274825|R|1:06:51|green07.bwh.harvard.edu
2026-01-13 18:23:03|sample1|4274613|R|1:34:20|cirrus02.bwh.harvard.edu
2026-01-13 18:23:03|sample2|4274614|R|1:34:07|cirrus02.bwh.harvard.edu
2026-01-13 18:23:03|sample3|4274615|R|1:33:54|cirrus02.bwh.harvard.edu
2026-01-13 18:23:04|sample4|4274617|R|1:33:29|green07.bwh.harvard.edu
2026-01-13 18:23:04|sample5|4274619|R|1:33:05|green07.bwh.harvard.edu
2026-01-13 18:23:04|sample6|4274622|R|1:32:39|green07.bwh.harvard.edu
2026-01-13 18:23:04|sample7|4274626|R|1:32:14|chanstack2.bwh.harvard.edu
2026-01-13 18:23:04|sample8|4274630|R|1:31:49|chanstack3.bwh.harvard.edu
2026-01-13 18:23:05|sample9|4274633|R|1:31:22|stratus03.bwh.harvard.edu
2026-01-13 18:23:05|sample10|4274637|R|1:30:57|stratus03.bwh.harvard.edu
2026-01-13 18:23:05|sample11|4274639|R|1:30:34|stratus03.bwh.harvard.edu
2026-01-13 18:23:05|sample12|4274642|R|1:30:09|stratus01.bwh.harvard.edu
2026-01-13 18:23:06|sample13|4274645|R|1:29:44|stratus01.bwh.harvard.edu
2026-01-13 18:23:06|sample14|4274647|R|1:29:19|stratus01.bwh.harvard.edu
2026-01-13 18:23:06|sample15|4274651|R|1:28:54|stratus01.bwh.harvard.edu
2026-01-13 18:23:06|sample16|4274655|R|1:28:03|derby16.bwh.harvard.edu
2026-01-13 18:23:07|sample17|4274659|R|1:27:25|cirrus02.bwh.harvard.edu
2026-01-13 18:23:07|sample18|4274664|R|1:26:36|stratus03.bwh.harvard.edu
2026-01-13 18:23:07|sample38|4274825|R|1:08:56|green07.bwh.harvard.edu
2026-01-13 18:25:07|sample1|4274613|R|1:36:24|cirrus02.bwh.harvard.edu
2026-01-13 18:25:08|sample2|4274614|R|1:36:12|cirrus02.bwh.harvard.edu
2026-01-13 18:25:08|sample3|4274615|R|1:35:59|cirrus02.bwh.harvard.edu
2026-01-13 18:25:08|sample4|4274617|R|1:35:33|green07.bwh.harvard.edu
2026-01-13 18:25:08|sample5|4274619|R|1:35:09|green07.bwh.harvard.edu
2026-01-13 18:25:09|sample6|4274622|R|1:34:44|green07.bwh.harvard.edu
2026-01-13 18:25:09|sample7|4274626|R|1:34:19|chanstack2.bwh.harvard.edu
2026-01-13 18:25:09|sample8|4274630|R|1:33:54|chanstack3.bwh.harvard.edu
2026-01-13 18:25:09|sample9|4274633|R|1:33:26|stratus03.bwh.harvard.edu
2026-01-13 18:25:10|sample10|4274637|R|1:33:02|stratus03.bwh.harvard.edu
2026-01-13 18:25:10|sample11|4274639|R|1:32:39|stratus03.bwh.harvard.edu
2026-01-13 18:25:10|sample12|4274642|R|1:32:14|stratus01.bwh.harvard.edu
2026-01-13 18:25:10|sample13|4274645|R|1:31:48|stratus01.bwh.harvard.edu
2026-01-13 18:25:11|sample14|4274647|R|1:31:24|stratus01.bwh.harvard.edu
2026-01-13 18:25:11|sample15|4274651|R|1:30:59|stratus01.bwh.harvard.edu
2026-01-13 18:25:11|sample16|4274655|R|1:30:08|derby16.bwh.harvard.edu
2026-01-13 18:25:11|sample17|4274659|R|1:29:29|cirrus02.bwh.harvard.edu
2026-01-13 18:25:12|sample18|4274664|R|1:28:41|stratus03.bwh.harvard.edu
2026-01-13 18:25:12|sample38|4274825|R|1:11:01|green07.bwh.harvard.edu
2026-01-13 18:27:12|sample1|4274613|R|1:38:29|cirrus02.bwh.harvard.edu
2026-01-13 18:27:12|sample2|4274614|R|1:38:16|cirrus02.bwh.harvard.edu
2026-01-13 18:27:13|sample3|4274615|R|1:38:03|cirrus02.bwh.harvard.edu
2026-01-13 18:27:13|sample4|4274617|R|1:37:38|green07.bwh.harvard.edu
2026-01-13 18:27:13|sample5|4274619|R|1:37:14|green07.bwh.harvard.edu
2026-01-13 18:27:13|sample6|4274622|R|1:36:48|green07.bwh.harvard.edu
2026-01-13 18:27:13|sample7|4274626|R|1:36:23|chanstack2.bwh.harvard.edu
2026-01-13 18:27:14|sample8|4274630|R|1:35:59|chanstack3.bwh.harvard.edu
2026-01-13 18:27:14|sample9|4274633|R|1:35:31|stratus03.bwh.harvard.edu
2026-01-13 18:27:14|sample10|4274637|R|1:35:06|stratus03.bwh.harvard.edu
2026-01-13 18:27:14|sample11|4274639|R|1:34:43|stratus03.bwh.harvard.edu
2026-01-13 18:27:15|sample12|4274642|R|1:34:19|stratus01.bwh.harvard.edu
2026-01-13 18:27:15|sample13|4274645|R|1:33:53|stratus01.bwh.harvard.edu
2026-01-13 18:27:15|sample14|4274647|R|1:33:28|stratus01.bwh.harvard.edu
2026-01-13 18:27:15|sample15|4274651|R|1:33:03|stratus01.bwh.harvard.edu
2026-01-13 18:27:16|sample16|4274655|R|1:32:13|derby16.bwh.harvard.edu
2026-01-13 18:27:16|sample17|4274659|R|1:31:34|cirrus02.bwh.harvard.edu
2026-01-13 18:27:16|sample18|4274664|R|1:30:45|stratus03.bwh.harvard.edu
2026-01-13 18:27:16|sample38|4274825|R|1:13:05|green07.bwh.harvard.edu
2026-01-13 18:29:17|sample1|4274613|R|1:40:34|cirrus02.bwh.harvard.edu
2026-01-13 18:29:17|sample2|4274614|R|1:40:21|cirrus02.bwh.harvard.edu
2026-01-13 18:29:17|sample3|4274615|R|1:40:08|cirrus02.bwh.harvard.edu
2026-01-13 18:29:17|sample4|4274617|R|1:39:42|green07.bwh.harvard.edu
2026-01-13 18:29:17|sample5|4274619|R|1:39:18|green07.bwh.harvard.edu
2026-01-13 18:29:18|sample6|4274622|R|1:38:53|green07.bwh.harvard.edu
2026-01-13 18:29:18|sample7|4274626|R|1:38:28|chanstack2.bwh.harvard.edu
2026-01-13 18:29:18|sample8|4274630|R|1:38:03|chanstack3.bwh.harvard.edu
2026-01-13 18:29:18|sample9|4274633|R|1:37:35|stratus03.bwh.harvard.edu
2026-01-13 18:29:19|sample10|4274637|R|1:37:11|stratus03.bwh.harvard.edu
2026-01-13 18:29:19|sample11|4274639|R|1:36:48|stratus03.bwh.harvard.edu
2026-01-13 18:29:19|sample12|4274642|R|1:36:23|stratus01.bwh.harvard.edu
2026-01-13 18:29:19|sample13|4274645|R|1:35:57|stratus01.bwh.harvard.edu
2026-01-13 18:29:19|sample14|4274647|R|1:35:32|stratus01.bwh.harvard.edu
2026-01-13 18:29:20|sample15|4274651|R|1:35:08|stratus01.bwh.harvard.edu
2026-01-13 18:29:20|sample16|4274655|R|1:34:17|derby16.bwh.harvard.edu
2026-01-13 18:29:20|sample17|4274659|R|1:33:38|cirrus02.bwh.harvard.edu
2026-01-13 18:29:20|sample18|4274664|R|1:32:49|stratus03.bwh.harvard.edu
2026-01-13 18:29:20|sample38|4274825|R|1:15:09|green07.bwh.harvard.edu
2026-01-13 18:31:21|sample1|4274613|R|1:42:38|cirrus02.bwh.harvard.edu
2026-01-13 18:31:21|sample2|4274614|R|1:42:25|cirrus02.bwh.harvard.edu
2026-01-13 18:31:21|sample3|4274615|R|1:42:12|cirrus02.bwh.harvard.edu
2026-01-13 18:31:21|sample4|4274617|R|1:41:46|green07.bwh.harvard.edu
2026-01-13 18:31:21|sample5|4274619|R|1:41:22|green07.bwh.harvard.edu
2026-01-13 18:31:22|sample6|4274622|R|1:40:57|green07.bwh.harvard.edu
2026-01-13 18:31:22|sample7|4274626|R|1:40:32|chanstack2.bwh.harvard.edu
2026-01-13 18:31:22|sample8|4274630|R|1:40:07|chanstack3.bwh.harvard.edu
2026-01-13 18:31:22|sample9|4274633|R|1:39:39|stratus03.bwh.harvard.edu
2026-01-13 18:31:23|sample10|4274637|R|1:39:14|stratus03.bwh.harvard.edu
2026-01-13 18:31:23|sample11|4274639|R|1:38:52|stratus03.bwh.harvard.edu
2026-01-13 18:31:23|sample12|4274642|R|1:38:27|stratus01.bwh.harvard.edu
2026-01-13 18:31:23|sample13|4274645|R|1:38:01|stratus01.bwh.harvard.edu
2026-01-13 18:31:24|sample14|4274647|R|1:37:37|stratus01.bwh.harvard.edu
2026-01-13 18:31:24|sample15|4274651|R|1:37:12|stratus01.bwh.harvard.edu
2026-01-13 18:31:24|sample16|4274655|R|1:36:21|derby16.bwh.harvard.edu
2026-01-13 18:31:24|sample17|4274659|R|1:35:42|cirrus02.bwh.harvard.edu
2026-01-13 18:31:24|sample18|4274664|R|1:34:53|stratus03.bwh.harvard.edu
2026-01-13 18:31:25|sample38|4274825|R|1:17:14|green07.bwh.harvard.edu
2026-01-13 18:33:25|sample1|4274613|R|1:44:42|cirrus02.bwh.harvard.edu
2026-01-13 18:33:25|sample2|4274614|R|1:44:29|cirrus02.bwh.harvard.edu
2026-01-13 18:33:26|sample3|4274615|R|1:44:17|cirrus02.bwh.harvard.edu
2026-01-13 18:33:26|sample4|4274617|R|1:43:51|green07.bwh.harvard.edu
2026-01-13 18:33:26|sample5|4274619|R|1:43:27|green07.bwh.harvard.edu
2026-01-13 18:33:26|sample6|4274622|R|1:43:01|green07.bwh.harvard.edu
2026-01-13 18:33:26|sample7|4274626|R|1:42:36|chanstack2.bwh.harvard.edu
2026-01-13 18:33:26|sample8|4274630|R|1:42:11|chanstack3.bwh.harvard.edu
2026-01-13 18:33:27|sample9|4274633|R|1:41:44|stratus03.bwh.harvard.edu
2026-01-13 18:33:27|sample10|4274637|R|1:41:19|stratus03.bwh.harvard.edu
2026-01-13 18:33:27|sample11|4274639|R|1:40:56|stratus03.bwh.harvard.edu
2026-01-13 18:33:27|sample12|4274642|R|1:40:31|stratus01.bwh.harvard.edu
2026-01-13 18:33:28|sample13|4274645|R|1:40:06|stratus01.bwh.harvard.edu
2026-01-13 18:33:28|sample14|4274647|R|1:39:41|stratus01.bwh.harvard.edu
2026-01-13 18:33:28|sample15|4274651|R|1:39:16|stratus01.bwh.harvard.edu
2026-01-13 18:33:28|sample16|4274655|R|1:38:25|derby16.bwh.harvard.edu
2026-01-13 18:33:29|sample17|4274659|R|1:37:47|cirrus02.bwh.harvard.edu
2026-01-13 18:33:29|sample18|4274664|R|1:36:58|stratus03.bwh.harvard.edu
2026-01-13 18:33:29|sample38|4274825|R|1:19:18|green07.bwh.harvard.edu
2026-01-13 18:35:29|sample1|4274613|R|1:46:46|cirrus02.bwh.harvard.edu
2026-01-13 18:35:30|sample2|4274614|R|1:46:34|cirrus02.bwh.harvard.edu
2026-01-13 18:35:30|sample3|4274615|R|1:46:21|cirrus02.bwh.harvard.edu
2026-01-13 18:35:30|sample4|4274617|R|1:45:55|green07.bwh.harvard.edu
2026-01-13 18:35:30|sample5|4274619|R|1:45:31|green07.bwh.harvard.edu
2026-01-13 18:35:31|sample6|4274622|R|1:45:06|green07.bwh.harvard.edu
2026-01-13 18:35:31|sample7|4274626|R|1:44:41|chanstack2.bwh.harvard.edu
2026-01-13 18:35:31|sample8|4274630|R|1:44:16|chanstack3.bwh.harvard.edu
2026-01-13 18:35:31|sample9|4274633|R|1:43:48|stratus03.bwh.harvard.edu
2026-01-13 18:35:31|sample10|4274637|R|1:43:23|stratus03.bwh.harvard.edu
2026-01-13 18:35:32|sample11|4274639|R|1:43:01|stratus03.bwh.harvard.edu
2026-01-13 18:35:32|sample12|4274642|R|1:42:36|stratus01.bwh.harvard.edu
2026-01-13 18:35:32|sample13|4274645|R|1:42:10|stratus01.bwh.harvard.edu
2026-01-13 18:35:32|sample14|4274647|R|1:41:45|stratus01.bwh.harvard.edu
2026-01-13 18:35:33|sample15|4274651|R|1:41:21|stratus01.bwh.harvard.edu
2026-01-13 18:35:33|sample16|4274655|R|1:40:30|derby16.bwh.harvard.edu
2026-01-13 18:35:33|sample17|4274659|R|1:39:51|cirrus02.bwh.harvard.edu
2026-01-13 18:35:33|sample18|4274664|R|1:39:02|stratus03.bwh.harvard.edu
2026-01-13 18:35:33|sample38|4274825|R|1:21:22|green07.bwh.harvard.edu
2026-01-13 18:37:34|sample1|4274613|R|1:48:51|cirrus02.bwh.harvard.edu
2026-01-13 18:37:34|sample2|4274614|R|1:48:38|cirrus02.bwh.harvard.edu
2026-01-13 18:37:34|sample3|4274615|R|1:48:25|cirrus02.bwh.harvard.edu
2026-01-13 18:37:35|sample4|4274617|R|1:48:00|green07.bwh.harvard.edu
2026-01-13 18:37:35|sample5|4274619|R|1:47:36|green07.bwh.harvard.edu
2026-01-13 18:37:35|sample6|4274622|R|1:47:10|green07.bwh.harvard.edu
2026-01-13 18:37:35|sample7|4274626|R|1:46:45|chanstack2.bwh.harvard.edu
2026-01-13 18:37:36|sample8|4274630|R|1:46:21|chanstack3.bwh.harvard.edu
2026-01-13 18:37:36|sample9|4274633|R|1:45:53|stratus03.bwh.harvard.edu
2026-01-13 18:37:36|sample10|4274637|R|1:45:28|stratus03.bwh.harvard.edu
2026-01-13 18:37:36|sample11|4274639|R|1:45:05|stratus03.bwh.harvard.edu
2026-01-13 18:37:36|sample12|4274642|R|1:44:40|stratus01.bwh.harvard.edu
2026-01-13 18:37:36|sample13|4274645|R|1:44:14|stratus01.bwh.harvard.edu
2026-01-13 18:37:37|sample14|4274647|R|1:43:50|stratus01.bwh.harvard.edu
2026-01-13 18:37:37|sample15|4274651|R|1:43:25|stratus01.bwh.harvard.edu
2026-01-13 18:37:37|sample16|4274655|R|1:42:34|derby16.bwh.harvard.edu
2026-01-13 18:37:37|sample17|4274659|R|1:41:55|cirrus02.bwh.harvard.edu
2026-01-13 18:37:38|sample18|4274664|R|1:41:07|stratus03.bwh.harvard.edu
2026-01-13 18:37:38|sample38|4274825|R|1:23:27|green07.bwh.harvard.edu
2026-01-13 18:39:38|sample1|4274613|R|1:50:55|cirrus02.bwh.harvard.edu
2026-01-13 18:39:38|sample2|4274614|R|1:50:42|cirrus02.bwh.harvard.edu
2026-01-13 18:39:38|sample3|4274615|R|1:50:29|cirrus02.bwh.harvard.edu
2026-01-13 18:39:39|sample4|4274617|R|1:50:04|green07.bwh.harvard.edu
2026-01-13 18:39:39|sample5|4274619|R|1:49:40|green07.bwh.harvard.edu
2026-01-13 18:39:39|sample6|4274622|R|1:49:14|green07.bwh.harvard.edu
2026-01-13 18:39:39|sample7|4274626|R|1:48:49|chanstack2.bwh.harvard.edu
2026-01-13 18:39:40|sample8|4274630|R|1:48:25|chanstack3.bwh.harvard.edu
2026-01-13 18:39:40|sample9|4274633|R|1:47:57|stratus03.bwh.harvard.edu
2026-01-13 18:39:40|sample10|4274637|R|1:47:32|stratus03.bwh.harvard.edu
2026-01-13 18:39:40|sample11|4274639|R|1:47:09|stratus03.bwh.harvard.edu
2026-01-13 18:39:40|sample12|4274642|R|1:46:44|stratus01.bwh.harvard.edu
2026-01-13 18:39:41|sample13|4274645|R|1:46:19|stratus01.bwh.harvard.edu
2026-01-13 18:39:41|sample14|4274647|R|1:45:54|stratus01.bwh.harvard.edu
2026-01-13 18:39:41|sample15|4274651|R|1:45:29|stratus01.bwh.harvard.edu
2026-01-13 18:39:41|sample16|4274655|R|1:44:38|derby16.bwh.harvard.edu
2026-01-13 18:39:42|sample17|4274659|R|1:44:00|cirrus02.bwh.harvard.edu
2026-01-13 18:39:42|sample18|4274664|R|1:43:11|stratus03.bwh.harvard.edu
2026-01-13 18:39:42|sample38|4274825|R|1:25:31|green07.bwh.harvard.edu
2026-01-13 18:41:42|sample1|4274613|R|1:52:59|cirrus02.bwh.harvard.edu
2026-01-13 18:41:43|sample2|4274614|R|1:52:47|cirrus02.bwh.harvard.edu
2026-01-13 18:41:43|sample3|4274615|R|1:52:34|cirrus02.bwh.harvard.edu
2026-01-13 18:41:43|sample4|4274617|R|1:52:08|green07.bwh.harvard.edu
2026-01-13 18:41:43|sample5|4274619|R|1:51:44|green07.bwh.harvard.edu
2026-01-13 18:41:43|sample6|4274622|R|1:51:18|green07.bwh.harvard.edu
2026-01-13 18:41:44|sample7|4274626|R|1:50:54|chanstack2.bwh.harvard.edu
2026-01-13 18:41:44|sample8|4274630|R|1:50:29|chanstack3.bwh.harvard.edu
2026-01-13 18:41:44|sample9|4274633|R|1:50:01|stratus03.bwh.harvard.edu
2026-01-13 18:41:44|sample10|4274637|R|1:49:36|stratus03.bwh.harvard.edu
2026-01-13 18:41:45|sample11|4274639|R|1:49:14|stratus03.bwh.harvard.edu
2026-01-13 18:41:45|sample12|4274642|R|1:48:49|stratus01.bwh.harvard.edu
2026-01-13 18:41:45|sample13|4274645|R|1:48:23|stratus01.bwh.harvard.edu
2026-01-13 18:41:45|sample14|4274647|R|1:47:58|stratus01.bwh.harvard.edu
2026-01-13 18:41:46|sample15|4274651|R|1:47:34|stratus01.bwh.harvard.edu
2026-01-13 18:41:46|sample16|4274655|R|1:46:43|derby16.bwh.harvard.edu
2026-01-13 18:41:46|sample17|4274659|R|1:46:04|cirrus02.bwh.harvard.edu
2026-01-13 18:41:46|sample18|4274664|R|1:45:15|stratus03.bwh.harvard.edu
2026-01-13 18:41:46|sample38|4274825|R|1:27:35|green07.bwh.harvard.edu
2026-01-13 18:43:47|sample1|4274613|R|1:55:04|cirrus02.bwh.harvard.edu
2026-01-13 18:43:47|sample2|4274614|R|1:54:51|cirrus02.bwh.harvard.edu
2026-01-13 18:43:47|sample3|4274615|R|1:54:38|cirrus02.bwh.harvard.edu
2026-01-13 18:43:48|sample4|4274617|R|1:54:13|green07.bwh.harvard.edu
2026-01-13 18:43:48|sample5|4274619|R|1:53:49|green07.bwh.harvard.edu
2026-01-13 18:43:48|sample6|4274622|R|1:53:23|green07.bwh.harvard.edu
2026-01-13 18:43:48|sample7|4274626|R|1:52:58|chanstack2.bwh.harvard.edu
2026-01-13 18:43:49|sample8|4274630|R|1:52:34|chanstack3.bwh.harvard.edu
2026-01-13 18:43:49|sample9|4274633|R|1:52:06|stratus03.bwh.harvard.edu
2026-01-13 18:43:49|sample10|4274637|R|1:51:41|stratus03.bwh.harvard.edu
2026-01-13 18:43:49|sample11|4274639|R|1:51:18|stratus03.bwh.harvard.edu
2026-01-13 18:43:49|sample12|4274642|R|1:50:53|stratus01.bwh.harvard.edu
2026-01-13 18:43:50|sample13|4274645|R|1:50:28|stratus01.bwh.harvard.edu
2026-01-13 18:43:50|sample14|4274647|R|1:50:03|stratus01.bwh.harvard.edu
2026-01-13 18:43:50|sample15|4274651|R|1:49:38|stratus01.bwh.harvard.edu
2026-01-13 18:43:50|sample16|4274655|R|1:48:47|derby16.bwh.harvard.edu
2026-01-13 18:43:51|sample17|4274659|R|1:48:09|cirrus02.bwh.harvard.edu
2026-01-13 18:43:51|sample18|4274664|R|1:47:20|stratus03.bwh.harvard.edu
2026-01-13 18:43:51|sample38|4274825|R|1:29:40|green07.bwh.harvard.edu
2026-01-13 18:45:51|sample1|4274613|R|1:57:08|cirrus02.bwh.harvard.edu
2026-01-13 18:45:51|sample2|4274614|R|1:56:55|cirrus02.bwh.harvard.edu
2026-01-13 18:45:52|sample3|4274615|R|1:56:43|cirrus02.bwh.harvard.edu
2026-01-13 18:45:52|sample4|4274617|R|1:56:17|green07.bwh.harvard.edu
2026-01-13 18:45:52|sample5|4274619|R|1:55:53|green07.bwh.harvard.edu
2026-01-13 18:45:52|sample6|4274622|R|1:55:27|green07.bwh.harvard.edu
2026-01-13 18:45:52|sample7|4274626|R|1:55:02|chanstack2.bwh.harvard.edu
2026-01-13 18:45:53|sample8|4274630|R|1:54:38|chanstack3.bwh.harvard.edu
2026-01-13 18:45:53|sample9|4274633|R|1:54:10|stratus03.bwh.harvard.edu
2026-01-13 18:45:53|sample10|4274637|R|1:53:45|stratus03.bwh.harvard.edu
2026-01-13 18:45:53|sample11|4274639|R|1:53:22|stratus03.bwh.harvard.edu
2026-01-13 18:45:53|sample12|4274642|R|1:52:57|stratus01.bwh.harvard.edu
2026-01-13 18:45:54|sample13|4274645|R|1:52:32|stratus01.bwh.harvard.edu
2026-01-13 18:45:54|sample14|4274647|R|1:52:07|stratus01.bwh.harvard.edu
2026-01-13 18:45:54|sample15|4274651|R|1:51:42|stratus01.bwh.harvard.edu
2026-01-13 18:45:54|sample16|4274655|R|1:50:51|derby16.bwh.harvard.edu
2026-01-13 18:45:54|sample17|4274659|R|1:50:12|cirrus02.bwh.harvard.edu
2026-01-13 18:45:55|sample18|4274664|R|1:49:24|stratus03.bwh.harvard.edu
2026-01-13 18:45:55|sample38|4274825|R|1:31:44|green07.bwh.harvard.edu
2026-01-13 18:47:55|sample1|4274613|R|1:59:12|cirrus02.bwh.harvard.edu
2026-01-13 18:47:55|sample2|4274614|R|1:58:59|cirrus02.bwh.harvard.edu
2026-01-13 18:47:55|sample3|4274615|R|1:58:46|cirrus02.bwh.harvard.edu
2026-01-13 18:47:56|sample4|4274617|R|1:58:21|green07.bwh.harvard.edu
2026-01-13 18:47:56|sample5|4274619|R|1:57:57|green07.bwh.harvard.edu
2026-01-13 18:47:56|sample6|4274622|R|1:57:31|green07.bwh.harvard.edu
2026-01-13 18:47:56|sample7|4274626|R|1:57:06|chanstack2.bwh.harvard.edu
2026-01-13 18:47:57|sample8|4274630|R|1:56:42|chanstack3.bwh.harvard.edu
2026-01-13 18:47:57|sample9|4274633|R|1:56:14|stratus03.bwh.harvard.edu
2026-01-13 18:47:57|sample10|4274637|R|1:55:49|stratus03.bwh.harvard.edu
2026-01-13 18:47:57|sample11|4274639|R|1:55:26|stratus03.bwh.harvard.edu
2026-01-13 18:47:58|sample12|4274642|R|1:55:02|stratus01.bwh.harvard.edu
2026-01-13 18:47:58|sample13|4274645|R|1:54:36|stratus01.bwh.harvard.edu
2026-01-13 18:47:58|sample14|4274647|R|1:54:11|stratus01.bwh.harvard.edu
2026-01-13 18:47:58|sample15|4274651|R|1:53:46|stratus01.bwh.harvard.edu
2026-01-13 18:47:59|sample16|4274655|R|1:52:56|derby16.bwh.harvard.edu
2026-01-13 18:47:59|sample17|4274659|R|1:52:17|cirrus02.bwh.harvard.edu
2026-01-13 18:47:59|sample18|4274664|R|1:51:28|stratus03.bwh.harvard.edu
2026-01-13 18:47:59|sample38|4274825|R|1:33:48|green07.bwh.harvard.edu
2026-01-13 18:50:00|sample1|4274613|R|2:01:17|cirrus02.bwh.harvard.edu
2026-01-13 18:50:00|sample2|4274614|R|2:01:04|cirrus02.bwh.harvard.edu
2026-01-13 18:50:00|sample3|4274615|R|2:00:51|cirrus02.bwh.harvard.edu
2026-01-13 18:50:01|sample4|4274617|R|2:00:26|green07.bwh.harvard.edu
2026-01-13 18:50:01|sample5|4274619|R|2:00:02|green07.bwh.harvard.edu
2026-01-13 18:50:01|sample6|4274622|R|1:59:36|green07.bwh.harvard.edu
2026-01-13 18:50:01|sample7|4274626|R|1:59:11|chanstack2.bwh.harvard.edu
2026-01-13 18:50:01|sample8|4274630|R|1:58:46|chanstack3.bwh.harvard.edu
2026-01-13 18:50:02|sample9|4274633|R|1:58:19|stratus03.bwh.harvard.edu
2026-01-13 18:50:02|sample10|4274637|R|1:57:54|stratus03.bwh.harvard.edu
2026-01-13 18:50:02|sample11|4274639|R|1:57:31|stratus03.bwh.harvard.edu
2026-01-13 18:50:02|sample12|4274642|R|1:57:06|stratus01.bwh.harvard.edu
2026-01-13 18:50:03|sample13|4274645|R|1:56:41|stratus01.bwh.harvard.edu
2026-01-13 18:50:03|sample14|4274647|R|1:56:16|stratus01.bwh.harvard.edu
2026-01-13 18:50:03|sample15|4274651|R|1:55:51|stratus01.bwh.harvard.edu
2026-01-13 18:50:03|sample16|4274655|R|1:55:00|derby16.bwh.harvard.edu
2026-01-13 18:50:04|sample17|4274659|R|1:54:22|cirrus02.bwh.harvard.edu
2026-01-13 18:50:04|sample18|4274664|R|1:53:33|stratus03.bwh.harvard.edu
2026-01-13 18:50:04|sample38|4274825|R|1:35:53|green07.bwh.harvard.edu
2026-01-13 18:52:04|sample1|4274613|R|2:03:21|cirrus02.bwh.harvard.edu
2026-01-13 18:52:05|sample2|4274614|R|2:03:09|cirrus02.bwh.harvard.edu
2026-01-13 18:52:05|sample3|4274615|R|2:02:56|cirrus02.bwh.harvard.edu
2026-01-13 18:52:05|sample4|4274617|R|2:02:30|green07.bwh.harvard.edu
2026-01-13 18:52:05|sample5|4274619|R|2:02:06|green07.bwh.harvard.edu
2026-01-13 18:52:06|sample6|4274622|R|2:01:41|green07.bwh.harvard.edu
2026-01-13 18:52:06|sample7|4274626|R|2:01:16|chanstack2.bwh.harvard.edu
2026-01-13 18:52:06|sample8|4274630|R|2:00:51|chanstack3.bwh.harvard.edu
2026-01-13 18:52:07|sample9|4274633|R|2:00:24|stratus03.bwh.harvard.edu
2026-01-13 18:52:07|sample10|4274637|R|1:59:59|stratus03.bwh.harvard.edu
2026-01-13 18:52:07|sample11|4274639|R|1:59:36|stratus03.bwh.harvard.edu
2026-01-13 18:52:07|sample12|4274642|R|1:59:11|stratus01.bwh.harvard.edu
2026-01-13 18:52:07|sample13|4274645|R|1:58:45|stratus01.bwh.harvard.edu
2026-01-13 18:52:08|sample14|4274647|R|1:58:21|stratus01.bwh.harvard.edu
2026-01-13 18:52:08|sample15|4274651|R|1:57:56|stratus01.bwh.harvard.edu
2026-01-13 18:52:08|sample16|4274655|R|1:57:05|derby16.bwh.harvard.edu
2026-01-13 18:52:08|sample17|4274659|R|1:56:26|cirrus02.bwh.harvard.edu
2026-01-13 18:52:08|sample18|4274664|R|1:55:37|stratus03.bwh.harvard.edu
2026-01-13 18:52:09|sample38|4274825|R|1:37:58|green07.bwh.harvard.edu
2026-01-13 18:54:09|sample1|4274613|R|2:05:26|cirrus02.bwh.harvard.edu
2026-01-13 18:54:09|sample2|4274614|R|2:05:13|cirrus02.bwh.harvard.edu
2026-01-13 18:54:09|sample3|4274615|R|2:05:00|cirrus02.bwh.harvard.edu
2026-01-13 18:54:10|sample4|4274617|R|2:04:35|green07.bwh.harvard.edu
2026-01-13 18:54:10|sample5|4274619|R|2:04:11|green07.bwh.harvard.edu
2026-01-13 18:54:10|sample6|4274622|R|2:03:45|green07.bwh.harvard.edu
2026-01-13 18:54:10|sample7|4274626|R|2:03:20|chanstack2.bwh.harvard.edu
2026-01-13 18:54:11|sample8|4274630|R|2:02:56|chanstack3.bwh.harvard.edu
2026-01-13 18:54:11|sample9|4274633|R|2:02:28|stratus03.bwh.harvard.edu
2026-01-13 18:54:11|sample10|4274637|R|2:02:03|stratus03.bwh.harvard.edu
2026-01-13 18:54:11|sample11|4274639|R|2:01:40|stratus03.bwh.harvard.edu
